Target,Type,Source,ModelGroup,gGSP
PZ28,Riboswitch,RNA Puzzles,Chen_10,26.003
PZ28,Riboswitch,RNA Puzzles,Chen_2,27.263
PZ28,Riboswitch,RNA Puzzles,Chen_3,29.89
PZ28,Riboswitch,RNA Puzzles,Chen_4,28.654
PZ28,Riboswitch,RNA Puzzles,Chen_5,28.556
PZ28,Riboswitch,RNA Puzzles,Chen_6,29.595
PZ28,Riboswitch,RNA Puzzles,Chen_7,28.076
PZ28,Riboswitch,RNA Puzzles,Chen_8,26.341
PZ28,Riboswitch,RNA Puzzles,Chen_9,27.357
PZ28,Riboswitch,RNA Puzzles,Das_1,33.119
PZ28,Riboswitch,RNA Puzzles,Das_10,32.138
PZ28,Riboswitch,RNA Puzzles,Das_2,31.034
PZ28,Riboswitch,RNA Puzzles,Das_3,34.125
PZ28,Riboswitch,RNA Puzzles,Das_4,29.393
PZ28,Riboswitch,RNA Puzzles,Das_5,33.643
PZ28,Riboswitch,RNA Puzzles,Das_6,31.573
PZ28,Riboswitch,RNA Puzzles,Das_7,31.211
PZ28,Riboswitch,RNA Puzzles,Das_8,31.191
PZ28,Riboswitch,RNA Puzzles,Das_9,29.853
PZ28,Riboswitch,RNA Puzzles,Ding_1,15.714
PZ28,Riboswitch,RNA Puzzles,Ding_2,16.295
PZ28,Riboswitch,RNA Puzzles,FARFAR2_1,31.114
PZ28,Riboswitch,RNA Puzzles,FARFAR2_10,31.158
PZ28,Riboswitch,RNA Puzzles,FARFAR2_2,32.005
PZ28,Riboswitch,RNA Puzzles,FARFAR2_3,36.006
PZ28,Riboswitch,RNA Puzzles,FARFAR2_4,30.118
PZ28,Riboswitch,RNA Puzzles,FARFAR2_5,30.214
PZ28,Riboswitch,RNA Puzzles,FARFAR2_6,31.034
PZ28,Riboswitch,RNA Puzzles,FARFAR2_7,30.792
PZ28,Riboswitch,RNA Puzzles,FARFAR2_8,32.138
PZ28,Riboswitch,RNA Puzzles,FARFAR2_9,30.687
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_1,10.212
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_2,14.917
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_3,14.4
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_4,14.217
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_5,13.539
PZ28,Riboswitch,RNA Puzzles,RNAComposer_1,32.004
PZ28,Riboswitch,RNA Puzzles,RNAComposer_2,32.008
PZ28,Riboswitch,RNA Puzzles,RNAComposer_3,30.567
PZ28,Riboswitch,RNA Puzzles,RNAComposer_4,31.445
PZ28,Riboswitch,RNA Puzzles,RNAComposer_5,29.93
PZ28,Riboswitch,RNA Puzzles,SimRNA_1,15.281
PZ28,Riboswitch,RNA Puzzles,SimRNA_2,15.797
PZ28,Riboswitch,RNA Puzzles,SimRNA_3,16.352
PZ28,Riboswitch,RNA Puzzles,SimRNA_4,13.618
PZ28,Riboswitch,RNA Puzzles,SimRNA_5,14.861
PZ28,Riboswitch,RNA Puzzles,TFN_1,33.583
PZ28,Riboswitch,RNA Puzzles,TFN_10,33.034
PZ28,Riboswitch,RNA Puzzles,TFN_2,30.548
PZ28,Riboswitch,RNA Puzzles,TFN_3,45.739
PZ28,Riboswitch,RNA Puzzles,TFN_4,31.788
PZ28,Riboswitch,RNA Puzzles,TFN_5,31.936
PZ28,Riboswitch,RNA Puzzles,TFN_6,31.833
PZ28,Riboswitch,RNA Puzzles,TFN_7,31.16
PZ28,Riboswitch,RNA Puzzles,TFN_8,30.486
PZ28,Riboswitch,RNA Puzzles,TFN_9,31.198
PZ28,Riboswitch,RNA Puzzles,Xiao_1,12.11
PZ28,Riboswitch,RNA Puzzles,Xiao_2,11.411
PZ28,Riboswitch,RNA Puzzles,Xiao_3,12.27
PZ28,Riboswitch,RNA Puzzles,Xiao_4,13.352
PZ28,Riboswitch,RNA Puzzles,Xiao_5,17.266
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_1,27.246
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_2,32.707
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_3,28.499
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_4,27.69
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_5,28.078
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_1,29.115
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_2,26.029
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_3,28.8
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_4,29.492
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_5,27.287
PZ28tBox,Riboswitch,RNA Puzzles,Chen_1,28.447
PZ28tBox,Riboswitch,RNA Puzzles,Chen_10,26.003
PZ28tBox,Riboswitch,RNA Puzzles,Chen_2,27.263
PZ28tBox,Riboswitch,RNA Puzzles,Chen_3,29.89
PZ28tBox,Riboswitch,RNA Puzzles,Chen_4,28.654
PZ28tBox,Riboswitch,RNA Puzzles,Chen_5,28.556
PZ28tBox,Riboswitch,RNA Puzzles,Chen_6,29.595
PZ28tBox,Riboswitch,RNA Puzzles,Chen_7,28.076
PZ28tBox,Riboswitch,RNA Puzzles,Chen_8,26.341
PZ28tBox,Riboswitch,RNA Puzzles,Chen_9,27.357
PZ28tBox,Riboswitch,RNA Puzzles,Das_1,33.119
PZ28tBox,Riboswitch,RNA Puzzles,Das_10,32.138
PZ28tBox,Riboswitch,RNA Puzzles,Das_2,31.034
PZ28tBox,Riboswitch,RNA Puzzles,Das_3,34.125
PZ28tBox,Riboswitch,RNA Puzzles,Das_4,29.393
PZ28tBox,Riboswitch,RNA Puzzles,Das_5,33.643
PZ28tBox,Riboswitch,RNA Puzzles,Das_6,31.573
PZ28tBox,Riboswitch,RNA Puzzles,Das_7,31.211
PZ28tBox,Riboswitch,RNA Puzzles,Das_8,31.191
PZ28tBox,Riboswitch,RNA Puzzles,Das_9,29.853
PZ28tBox,Riboswitch,RNA Puzzles,Ding_1,15.714
PZ28tBox,Riboswitch,RNA Puzzles,Ding_2,16.295
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_1,31.114
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_10,31.158
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_2,32.005
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_3,36.006
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_4,30.118
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_5,30.214
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_6,31.034
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_7,30.792
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_8,32.138
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_9,30.687
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_1,10.212
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_2,14.917
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_3,14.4
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_4,14.217
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_5,13.539
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_1,32.004
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_2,32.008
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_3,30.567
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_4,31.445
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_5,29.93
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_1,15.281
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_2,15.797
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_3,16.352
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_4,13.618
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_5,14.861
PZ28tBox,Riboswitch,RNA Puzzles,TFN_1,33.583
PZ28tBox,Riboswitch,RNA Puzzles,TFN_10,33.034
PZ28tBox,Riboswitch,RNA Puzzles,TFN_2,30.548
PZ28tBox,Riboswitch,RNA Puzzles,TFN_3,45.739
PZ28tBox,Riboswitch,RNA Puzzles,TFN_4,31.788
PZ28tBox,Riboswitch,RNA Puzzles,TFN_5,31.936
PZ28tBox,Riboswitch,RNA Puzzles,TFN_6,31.833
PZ28tBox,Riboswitch,RNA Puzzles,TFN_7,31.16
PZ28tBox,Riboswitch,RNA Puzzles,TFN_8,30.486
PZ28tBox,Riboswitch,RNA Puzzles,TFN_9,31.198
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_1,12.11
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_2,11.411
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_3,12.27
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_4,13.352
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_5,17.266
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_1,27.246
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_2,32.707
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_3,28.499
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_4,27.69
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_5,28.078
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_1,29.115
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_2,26.029
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_3,28.8
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_4,29.492
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_5,27.287
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_1,28.447
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_10,26.003
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_2,27.263
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_3,29.89
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_4,28.654
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_5,28.556
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_6,29.595
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_7,28.076
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_8,26.341
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_9,27.357
PZ28tRNA,Riboswitch,RNA Puzzles,Das_1,33.119
PZ28tRNA,Riboswitch,RNA Puzzles,Das_10,32.138
PZ28tRNA,Riboswitch,RNA Puzzles,Das_2,31.034
PZ28tRNA,Riboswitch,RNA Puzzles,Das_3,34.125
PZ28tRNA,Riboswitch,RNA Puzzles,Das_4,29.393
PZ28tRNA,Riboswitch,RNA Puzzles,Das_5,33.643
PZ28tRNA,Riboswitch,RNA Puzzles,Das_6,31.573
PZ28tRNA,Riboswitch,RNA Puzzles,Das_7,31.211
PZ28tRNA,Riboswitch,RNA Puzzles,Das_8,31.191
PZ28tRNA,Riboswitch,RNA Puzzles,Das_9,29.853
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_1,15.714
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_2,16.295
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_1,31.114
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_10,31.158
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_2,32.005
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_3,36.006
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_4,30.118
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_5,30.214
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_6,31.034
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_7,30.792
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_8,32.138
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_9,30.687
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_1,10.212
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_2,14.917
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_3,14.4
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_4,14.217
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_5,13.539
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_1,32.004
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_2,32.008
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_3,30.567
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_4,31.445
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_5,29.93
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_1,15.281
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_2,15.797
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_3,16.352
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_4,13.618
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_5,14.861
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_1,33.583
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_10,33.034
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_2,30.548
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_3,45.739
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_4,31.788
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_5,31.936
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_6,31.833
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_7,31.16
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_8,30.486
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_9,31.198
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_1,12.11
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_2,11.411
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_3,12.27
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_4,13.352
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_5,17.266
PZ29,Riboswitch,RNA Puzzles,Chen_10,37.45
PZ29,Riboswitch,RNA Puzzles,Chen_1,19.468
PZ29,Riboswitch,RNA Puzzles,Chen_2,22.35
PZ29,Riboswitch,RNA Puzzles,Chen_3,24.655
PZ29,Riboswitch,RNA Puzzles,Chen_4,36.418
PZ29,Riboswitch,RNA Puzzles,Chen_5,38.883
PZ29,Riboswitch,RNA Puzzles,Chen_6,22.543
PZ29,Riboswitch,RNA Puzzles,Chen_7,23.615
PZ29,Riboswitch,RNA Puzzles,Chen_8,33.837
PZ29,Riboswitch,RNA Puzzles,Chen_9,49.643
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_10,32.885
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_1,27.325
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_2,38.136
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_3,34.451
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_4,32.568
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_5,32.556
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_6,33.074
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_7,27.618
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_8,35.467
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_9,27.694
PZ29,Riboswitch,RNA Puzzles,Dokholyan_1,16.521
PZ29,Riboswitch,RNA Puzzles,RNAComposer_1,49.245
PZ29,Riboswitch,RNA Puzzles,RNAComposer_2,32.331
PZ29,Riboswitch,RNA Puzzles,RNAComposer_3,40.549
PZ29,Riboswitch,RNA Puzzles,RNAComposer_4,26.779
PZ29,Riboswitch,RNA Puzzles,RNAComposer_5,47.423
PZ29,Riboswitch,RNA Puzzles,SimRNA_1,27.529
PZ29,Riboswitch,RNA Puzzles,SimRNA_2,27.449
PZ29,Riboswitch,RNA Puzzles,SimRNA_3,32.877
PZ29,Riboswitch,RNA Puzzles,SimRNA_4,28.32
PZ29,Riboswitch,RNA Puzzles,SimRNA_5,27.931
PZ29,Riboswitch,RNA Puzzles,Szachniuk_1,45.656
PZ29,Riboswitch,RNA Puzzles,Szachniuk_2,29.191
PZ29,Riboswitch,RNA Puzzles,Szachniuk_3,48.647
PZ29,Riboswitch,RNA Puzzles,Szachniuk_4,37.293
PZ29,Riboswitch,RNA Puzzles,Szachniuk_5,45.656
PZ3,Riboswitch,RNA Puzzles,bujnicki_1,29.068
PZ3,Riboswitch,RNA Puzzles,bujnicki_2,29.289
PZ3,Riboswitch,RNA Puzzles,chen_1,29.663
PZ3,Riboswitch,RNA Puzzles,das_1,25.678
PZ3,Riboswitch,RNA Puzzles,das_2,29.815
PZ3,Riboswitch,RNA Puzzles,das_3,27.392
PZ3,Riboswitch,RNA Puzzles,das_4,30.173
PZ3,Riboswitch,RNA Puzzles,das_5,29.403
PZ3,Riboswitch,RNA Puzzles,dokholyan_1,17.186
PZ3,Riboswitch,RNA Puzzles,dokholyan_2,19.488
PZ3,Riboswitch,RNA Puzzles,major_1,7.114
PZ3,Riboswitch,RNA Puzzles,major_2,22.016
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_1,26.878
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_2,24.95
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_3,25.297
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_4,24.484
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_5,32.893
PZ30,RNA-binding protein,RNA Puzzles,Chen_10,23.591
PZ30,RNA-binding protein,RNA Puzzles,Chen_1,41.324
PZ30,RNA-binding protein,RNA Puzzles,Chen_2,34.311
PZ30,RNA-binding protein,RNA Puzzles,Chen_3,27.334
PZ30,RNA-binding protein,RNA Puzzles,Chen_4,35.391
PZ30,RNA-binding protein,RNA Puzzles,Chen_5,22.724
PZ30,RNA-binding protein,RNA Puzzles,Chen_6,32.626
PZ30,RNA-binding protein,RNA Puzzles,Chen_7,31.332
PZ30,RNA-binding protein,RNA Puzzles,Chen_8,27.822
PZ30,RNA-binding protein,RNA Puzzles,Chen_9,34.653
PZ30,RNA-binding protein,RNA Puzzles,Ding_1,29.036
PZ30,RNA-binding protein,RNA Puzzles,Ding_2,30.361
PZ30,RNA-binding protein,RNA Puzzles,Ding_3,20.093
PZ30,RNA-binding protein,RNA Puzzles,Ding_4,25.623
PZ30,RNA-binding protein,RNA Puzzles,Ding_5,22.421
PZ30,RNA-binding protein,RNA Puzzles,Ding_6,27.205
PZ30,RNA-binding protein,RNA Puzzles,Ding_7,22.804
PZ30,RNA-binding protein,RNA Puzzles,Ding_8,24.394
PZ30,RNA-binding protein,RNA Puzzles,Nithin_1,3.831
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_1,31.58
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_2,30.247
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_3,39.273
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_4,29.781
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_5,30.271
PZ30,RNA-binding protein,RNA Puzzles,Xiao_1,31.706
PZ30,RNA-binding protein,RNA Puzzles,Xiao_2,28.242
PZ30,RNA-binding protein,RNA Puzzles,Xiao_3,34.029
PZ30,RNA-binding protein,RNA Puzzles,Xiao_4,32.318
PZ30,RNA-binding protein,RNA Puzzles,Xiao_5,21.981
PZ31,Viral element,RNA Puzzles,Bujnicki_1,42.037
PZ31,Viral element,RNA Puzzles,Bujnicki_2,64.976
PZ31,Viral element,RNA Puzzles,Bujnicki_3,35.905
PZ31,Viral element,RNA Puzzles,Bujnicki_4,43.993
PZ31,Viral element,RNA Puzzles,Bujnicki_5,53.374
PZ31,Viral element,RNA Puzzles,Chen_10,56.955
PZ31,Viral element,RNA Puzzles,Chen_1,52.16
PZ31,Viral element,RNA Puzzles,Chen_2,39.181
PZ31,Viral element,RNA Puzzles,Chen_3,62.163
PZ31,Viral element,RNA Puzzles,Chen_4,39.082
PZ31,Viral element,RNA Puzzles,Chen_5,40.009
PZ31,Viral element,RNA Puzzles,Chen_6,44.376
PZ31,Viral element,RNA Puzzles,Chen_7,58.161
PZ31,Viral element,RNA Puzzles,Chen_8,32.893
PZ31,Viral element,RNA Puzzles,Chen_9,34.075
PZ31,Viral element,RNA Puzzles,Dfold_10,16.627
PZ31,Viral element,RNA Puzzles,Dfold_1,2.972
PZ31,Viral element,RNA Puzzles,Dfold_2,37.907
PZ31,Viral element,RNA Puzzles,Dfold_3,6.107
PZ31,Viral element,RNA Puzzles,Dfold_4,3.089
PZ31,Viral element,RNA Puzzles,Dfold_5,3.018
PZ31,Viral element,RNA Puzzles,Dfold_6,3.071
PZ31,Viral element,RNA Puzzles,Dfold_7,2.894
PZ31,Viral element,RNA Puzzles,Dfold_8,3.864
PZ31,Viral element,RNA Puzzles,Dfold_9,3.032
PZ31,Viral element,RNA Puzzles,Ding_10,29.617
PZ31,Viral element,RNA Puzzles,Ding_1,51.18
PZ31,Viral element,RNA Puzzles,Ding_2,37.539
PZ31,Viral element,RNA Puzzles,Ding_3,32.571
PZ31,Viral element,RNA Puzzles,Ding_4,32.904
PZ31,Viral element,RNA Puzzles,Ding_5,33.389
PZ31,Viral element,RNA Puzzles,Ding_6,31.482
PZ31,Viral element,RNA Puzzles,Ding_7,21.432
PZ31,Viral element,RNA Puzzles,Ding_8,26.974
PZ31,Viral element,RNA Puzzles,Ding_9,34.776
PZ31,Viral element,RNA Puzzles,Dokholyan_1,56.594
PZ31,Viral element,RNA Puzzles,Dokholyan_2,66.753
PZ31,Viral element,RNA Puzzles,Nithin_1,40.119
PZ31,Viral element,RNA Puzzles,Nithin_2,39.974
PZ31,Viral element,RNA Puzzles,Nithin_3,40.94
PZ31,Viral element,RNA Puzzles,Nithin_4,39.379
PZ31,Viral element,RNA Puzzles,Nithin_5,34.061
PZ31,Viral element,RNA Puzzles,Perez_10,39.655
PZ31,Viral element,RNA Puzzles,Perez_1,39.34
PZ31,Viral element,RNA Puzzles,Perez_2,21.963
PZ31,Viral element,RNA Puzzles,Perez_3,29.086
PZ31,Viral element,RNA Puzzles,Perez_4,23.683
PZ31,Viral element,RNA Puzzles,Perez_5,28.311
PZ31,Viral element,RNA Puzzles,Perez_6,10.343
PZ31,Viral element,RNA Puzzles,Perez_7,22.126
PZ31,Viral element,RNA Puzzles,Perez_8,15.24
PZ31,Viral element,RNA Puzzles,Perez_9,24.005
PZ31,Viral element,RNA Puzzles,RNAComposer_1,25.388
PZ31,Viral element,RNA Puzzles,RNAComposer_2,33.927
PZ31,Viral element,RNA Puzzles,RNAComposer_3,28.35
PZ31,Viral element,RNA Puzzles,RNAComposer_4,32.108
PZ31,Viral element,RNA Puzzles,RNAComposer_5,34.698
PZ31,Viral element,RNA Puzzles,SimRNA_1,66.243
PZ31,Viral element,RNA Puzzles,SimRNA_2,50.908
PZ31,Viral element,RNA Puzzles,SimRNA_3,49.715
PZ31,Viral element,RNA Puzzles,SimRNA_4,40.246
PZ31,Viral element,RNA Puzzles,SimRNA_5,28.541
PZ31,Viral element,RNA Puzzles,Szachniuk_1,36.273
PZ31,Viral element,RNA Puzzles,Szachniuk_2,36.602
PZ31,Viral element,RNA Puzzles,Szachniuk_3,29.376
PZ31,Viral element,RNA Puzzles,Szachniuk_4,42.224
PZ31,Viral element,RNA Puzzles,Szachniuk_5,53.983
PZ31,Viral element,RNA Puzzles,Xiao_1,32.886
PZ31,Viral element,RNA Puzzles,Xiao_2,22.324
PZ31,Viral element,RNA Puzzles,Xiao_3,25.307
PZ31,Viral element,RNA Puzzles,Xiao_4,24.868
PZ31,Viral element,RNA Puzzles,Xiao_5,26.506
PZ32,Aptamer,RNA Puzzles,ARES_10,25.593
PZ32,Aptamer,RNA Puzzles,ARES_1,3.583
PZ32,Aptamer,RNA Puzzles,ARES_2,3.617
PZ32,Aptamer,RNA Puzzles,ARES_3,3.587
PZ32,Aptamer,RNA Puzzles,ARES_4,4.022
PZ32,Aptamer,RNA Puzzles,ARES_5,21.392
PZ32,Aptamer,RNA Puzzles,ARES_6,18.482
PZ32,Aptamer,RNA Puzzles,ARES_7,14.712
PZ32,Aptamer,RNA Puzzles,ARES_8,22.692
PZ32,Aptamer,RNA Puzzles,ARES_9,23.003
PZ32,Aptamer,RNA Puzzles,Boniecki_1,3.489
PZ32,Aptamer,RNA Puzzles,Boniecki_2,3.532
PZ32,Aptamer,RNA Puzzles,Boniecki_3,3.707
PZ32,Aptamer,RNA Puzzles,Boniecki_4,3.498
PZ32,Aptamer,RNA Puzzles,Boniecki_5,7.341
PZ32,Aptamer,RNA Puzzles,Bujnicki_1,4.819
PZ32,Aptamer,RNA Puzzles,Bujnicki_2,12.181
PZ32,Aptamer,RNA Puzzles,Bujnicki_3,3.788
PZ32,Aptamer,RNA Puzzles,Bujnicki_4,12.535
PZ32,Aptamer,RNA Puzzles,Bujnicki_5,3.609
PZ32,Aptamer,RNA Puzzles,Chen_1,17.626
PZ32,Aptamer,RNA Puzzles,Chen_10,3.281
PZ32,Aptamer,RNA Puzzles,Chen_2,16.608
PZ32,Aptamer,RNA Puzzles,Chen_3,12.126
PZ32,Aptamer,RNA Puzzles,Chen_4,32.478
PZ32,Aptamer,RNA Puzzles,Chen_5,4.908
PZ32,Aptamer,RNA Puzzles,Chen_6,3.668
PZ32,Aptamer,RNA Puzzles,Chen_7,3.558
PZ32,Aptamer,RNA Puzzles,Chen_8,4.282
PZ32,Aptamer,RNA Puzzles,Chen_9,3.413
PZ32,Aptamer,RNA Puzzles,Das_10,25.593
PZ32,Aptamer,RNA Puzzles,Das_1,5.863
PZ32,Aptamer,RNA Puzzles,Das_2,6.416
PZ32,Aptamer,RNA Puzzles,Das_3,4.947
PZ32,Aptamer,RNA Puzzles,Das_4,24.635
PZ32,Aptamer,RNA Puzzles,Das_5,31.971
PZ32,Aptamer,RNA Puzzles,Das_6,3.583
PZ32,Aptamer,RNA Puzzles,Das_7,4.022
PZ32,Aptamer,RNA Puzzles,Das_8,18.482
PZ32,Aptamer,RNA Puzzles,Das_9,14.712
PZ32,Aptamer,RNA Puzzles,Dfold_10,4.197
PZ32,Aptamer,RNA Puzzles,Dfold_1,8.64
PZ32,Aptamer,RNA Puzzles,Dfold_2,19.91
PZ32,Aptamer,RNA Puzzles,Dfold_3,7.686
PZ32,Aptamer,RNA Puzzles,Dfold_4,6.898
PZ32,Aptamer,RNA Puzzles,Dfold_5,9.855
PZ32,Aptamer,RNA Puzzles,Dfold_6,3.558
PZ32,Aptamer,RNA Puzzles,Dfold_7,4.278
PZ32,Aptamer,RNA Puzzles,Dfold_8,4.721
PZ32,Aptamer,RNA Puzzles,Dfold_9,4.584
PZ32,Aptamer,RNA Puzzles,Ding_1,12.76
PZ32,Aptamer,RNA Puzzles,Ding_2,13.174
PZ32,Aptamer,RNA Puzzles,Ding_3,15.236
PZ32,Aptamer,RNA Puzzles,Ding_4,12.377
PZ32,Aptamer,RNA Puzzles,Ding_5,14.55
PZ32,Aptamer,RNA Puzzles,Ding_6,17.745
PZ32,Aptamer,RNA Puzzles,Ding_7,15.048
PZ32,Aptamer,RNA Puzzles,Ding_8,14.665
PZ32,Aptamer,RNA Puzzles,Dokholyan_1,14.405
PZ32,Aptamer,RNA Puzzles,Dokholyan_2,3.549
PZ32,Aptamer,RNA Puzzles,Dokholyan_3,3.89
PZ32,Aptamer,RNA Puzzles,FARFAR2_10,3.532
