Case_id,Lab,Num,gGSP
PZ17,ding,5,8.046
PZ17,ding,6,8.764
PZ17,ding,7,9.109
PZ17,ding,8,11.046
PZ17,ding,9,9.239
PZ17,dokholyan,1,6.332
PZ17,dokholyan,2,9.8
PZ17,dokholyan,3,11.72
PZ17,major,10,8.275
PZ17,major,1,8.076
PZ17,major,2,7.491
PZ17,major,3,8.428
PZ17,major,4,7.644
PZ17,major,5,8.096
PZ17,major,6,9.079
PZ17,major,7,7.189
PZ17,major,8,8.332
PZ17,major,9,7.787
PZ17,rnacomposeras1,10,6.053
PZ17,rnacomposeras1,1,5.837
PZ17,rnacomposeras1,2,4.754
PZ17,rnacomposeras1,3,7.568
PZ17,rnacomposeras1,4,5.833
PZ17,rnacomposeras1,5,7.398
PZ17,rnacomposeras1,6,5.385
PZ17,rnacomposeras1,7,4.804
PZ17,rnacomposeras1,8,6.129
PZ17,rnacomposeras1,9,5.993
PZ17,rnacomposeras2,10,7.571
PZ17,rnacomposeras2,1,10.252
PZ17,rnacomposeras2,2,10.401
PZ17,rnacomposeras2,3,10.096
PZ17,rnacomposeras2,4,8.976
PZ17,rnacomposeras2,5,9.501
PZ17,rnacomposeras2,6,9.455
PZ17,rnacomposeras2,7,9.149
PZ17,rnacomposeras2,8,9.445
PZ17,rnacomposeras2,9,7.637
PZ17,simrnaas1,1,8.754
PZ17,simrnaas1,2,8.202
PZ17,simrnaas1,3,7.833
PZ17,simrnaas1,4,7.976
PZ17,simrnaas1,5,7.807
PZ17,simrnaas1,6,7.99
PZ17,simrnaas1,7,5.229
PZ17,simrnaas1,8,7.943
PZ17,simrnaas1,9,3.355
PZ17,simrnaas2,1,43.306
PZ17,simrnaas2,2,10.7
PZ17,simrnaas2,3,9.644
PZ17,simrnaas2,4,10.478
PZ17,simrnaas2,5,10.484
PZ17,simrnaas2,6,11.717
PZ17,simrnaas2,7,18.268
PZ17,simrnaas2,8,13.903
PZ17,simrnaas2,9,13.238
PZ17,xiao,10,10.425
PZ17,xiao,1,10.81
PZ17,xiao,2,11.016
PZ17,xiao,3,12.338
PZ17,xiao,4,9.112
PZ17,xiao,5,11.458
PZ17,xiao,6,9.876
PZ17,xiao,7,11.521
PZ17,xiao,8,10.714
PZ17,xiao,9,11.192
PZ18,3drna,1,14.274
PZ18,3drna,2,14.508
PZ18,3drna,3,12.614
PZ18,3drna,4,31.947
PZ18,3drna,5,11.805
PZ18,chen,1,99.46
PZ18,chen,2,70.916
PZ18,chen,3,38.297
PZ18,chen,4,21.613
PZ18,chen,5,13.558
PZ18,das,1,90.198
PZ18,das,2,100.0
PZ18,das,3,88.646
PZ18,das,4,85.091
PZ18,das,5,51.82
PZ18,ding,1,14.079
PZ18,ding,2,13.531
PZ18,ding,3,14.141
PZ18,ding,4,7.335
PZ18,ding,5,13.542
PZ18,dokholyan,1,27.751
PZ18,dokholyan,2,33.713
PZ18,dokholyan,3,41.572
PZ18,lee,1,8.898
PZ18,lee,2,13.167
PZ18,lee,3,6.901
PZ18,lee,4,9.892
PZ18,lee,5,9.156
PZ18,rnacomposer,1,12.676
PZ18,rnacomposer,2,12.657
PZ18,rnacomposer,3,12.562
PZ18,rnacomposer,4,12.681
PZ18,rnacomposer,5,13.268
PZ18,rw3d,10,19.184
PZ18,rw3d,1,15.053
PZ18,rw3d,2,19.14
PZ18,rw3d,3,16.462
PZ18,rw3d,4,19.1
PZ18,rw3d,5,15.938
PZ18,rw3d,6,19.007
PZ18,rw3d,7,19.952
PZ18,rw3d,8,12.568
PZ18,rw3d,9,11.949
PZ18,simrna,1,7.585
PZ18,simrna,2,30.611
PZ18,simrna,3,8.993
PZ18,yagoubali,1,11.335
PZ18,dasoriginal,1,88.646
PZ18,dasoriginal,2,100.0
PZ18,dasoriginal,3,100.0
PZ18,dasoriginal,4,85.091
PZ18,dasoriginal,5,51.82
PZ18,leeas,1,8.082
PZ18,leeas,2,11.916
PZ18,leeas,3,6.532
PZ18,leeas,4,9.371
PZ18,leeas,5,8.974
PZ18,szachniuk,1,23.029
PZ18,szachniuk,2,23.29
PZ18,szachniuk,3,23.509
PZ18,szachniuk,4,25.314
PZ18,szachniuk,5,23.993
PZ19,3drna,1,17.158
PZ19,3drna,2,18.982
PZ19,3drna,3,15.846
PZ19,3drna,4,18.32
PZ19,3drna,5,15.918
PZ19,bujnicki,1,18.547
PZ19,bujnicki,2,25.126
PZ19,bujnicki,3,22.052
PZ19,bujnicki,4,17.419
PZ19,bujnicki,5,15.697
PZ19,chen,1,60.168
PZ19,chen,2,37.712
PZ19,chen,3,19.911
PZ19,chen,4,17.329
PZ19,chen,5,4.195
PZ19,das,1,13.537
PZ19,das,2,16.43
PZ19,das,3,15.141
PZ19,das,4,19.14
PZ19,das,5,18.158
PZ19,ding,1,17.736
PZ19,ding,2,18.45
PZ19,ding,3,15.809
PZ19,ding,4,17.552
PZ19,ding,5,15.144
PZ19,dokholyan,1,17.285
PZ19,leeserver,1,14.364
PZ19,leeserver,2,14.233
PZ19,leeserver,3,13.09
PZ19,leeserver,4,11.023
PZ19,leeserver,5,10.955
PZ19,rnacomposer,1,19.777
PZ19,rnacomposer,2,26.176
PZ19,rnacomposer,3,25.794
PZ19,rnacomposer,4,24.476
PZ19,rnacomposer,5,25.567
PZ19,rw3d,10,9.603
PZ19,rw3d,1,9.559
PZ19,rw3d,2,10.088
PZ19,rw3d,3,10.053
PZ19,rw3d,4,9.827
PZ19,rw3d,5,9.792
PZ19,rw3d,6,10.029
PZ19,rw3d,7,9.982
PZ19,rw3d,8,9.684
PZ19,rw3d,9,9.708
PZ19,simrna,1,22.419
PZ19,simrna,2,17.105
PZ19,simrna,3,10.37
PZ19,adamiak,1,25.424
PZ19,adamiak,2,18.221
PZ19,adamiak,3,15.535
PZ19,adamiak,4,20.352
PZ19,adamiak,5,18.354
PZ19,daslab,1,13.537
PZ19,daslab,2,16.43
PZ19,daslab,3,15.141
PZ19,daslab,4,19.14
PZ19,daslab,5,18.158
PZ2,bujnicki,1,99.963
PZ2,bujnicki,2,99.963
PZ2,bujnicki,3,99.982
PZ2,chen,1,99.976
PZ2,das,1,99.878
PZ2,das,2,99.088
PZ2,das,3,99.532
PZ2,das,4,99.872
PZ2,das,5,98.431
PZ2,dokholyan,1,100.0
PZ2,major,1,4.349
PZ2,santalucia,1,100.0
PZ2,wildauer,1,99.292
PZ20,bujnicki,1,87.221
PZ20,bujnicki,2,60.662
PZ20,bujnicki,3,50.995
PZ20,bujnicki,4,99.906
PZ20,bujnicki,5,89.757
PZ20,das,1,43.817
PZ20,das,2,55.993
PZ20,das,3,27.159
PZ20,das,4,26.108
PZ20,das,5,18.367
PZ20,rnacomposerhuman,1,24.646
PZ20,rnacomposerhuman,2,16.341
PZ20,rnacomposerhuman,3,16.763
PZ20,rnacomposerhuman,4,24.493
PZ20,rnacomposerhuman,5,37.975
PZ20,rnacomposer,1,16.565
PZ20,rnacomposer,2,16.542
PZ20,rnacomposer,3,25.261
PZ20,rnacomposer,4,31.344
PZ20,rnacomposer,5,27.785
PZ20,rw3d,10,16.27
PZ20,rw3d,1,16.134
PZ20,rw3d,2,15.785
PZ20,rw3d,3,15.8
PZ20,rw3d,4,15.819
PZ20,rw3d,5,16.355
PZ20,rw3d,6,16.593
PZ20,rw3d,7,16.1
PZ20,rw3d,8,15.876
PZ20,rw3d,9,15.842
PZ20,simrna,1,3.939
PZ20,simrna,2,8.16
PZ20,simrna,3,2.615
PZ20,simrna,4,7.387
PZ20,simrna,5,8.036
PZ20,xiao3,1,16.774
PZ20,xiao3,2,18.341
PZ20,xiao3,3,19.869
PZ20,xiao3,4,16.831
PZ20,xiao3,5,23.246
PZ20,chen,1,15.737
PZ20,chen,2,17.347
PZ20,chen,3,16.429
PZ20,chen,4,16.63
PZ20,chen,5,11.98
PZ20,xiao2,1,10.271
PZ20,xiao2,2,12.745
PZ20,xiao2,3,15.103
PZ20,xiao2,4,7.381
PZ20,xiao2,5,15.04
PZ20,xiao,1,10.271
PZ20,xiao,2,12.745
PZ20,xiao,3,15.103
PZ20,xiao,4,7.381
PZ20,xiao,5,15.04
PZ21,3drna,1,9.686
PZ21,3drna,2,8.802
PZ21,3drna,3,8.44
PZ21,3drna,4,5.71
PZ21,3drna,5,6.857
PZ21,adamiak,1,83.528
PZ21,adamiak,2,83.373
PZ21,adamiak,3,90.568
PZ21,adamiak,4,86.705
PZ21,adamiak,5,21.885
PZ21,bujnicki,1,14.921
PZ21,bujnicki,2,12.392
PZ21,bujnicki,3,7.345
PZ21,bujnicki,4,11.175
PZ21,bujnicki,5,3.073
PZ21,chenhighlig,1,99.629
PZ21,chenhighlig,2,99.554
PZ21,chenhighlig,3,53.466
PZ21,chenhighlig,4,90.845
PZ21,chenhighlig,5,20.024
PZ21,chenlowlig,1,99.629
PZ21,chenlowlig,2,99.554
PZ21,chenlowlig,3,53.466
PZ21,chenlowlig,4,90.845
PZ21,chenlowlig,5,20.024
PZ21,daslores,1,95.442
PZ21,daslores,2,100.0
PZ21,daslores,3,6.673
PZ21,daslores,4,9.667
PZ21,daslores,5,8.689
PZ21,das,1,36.933
PZ21,das,2,36.021
PZ21,das,3,78.523
PZ21,das,4,34.72
PZ21,das,5,33.512
PZ21,rnacomposer,1,11.786
PZ21,rnacomposer,2,6.476
PZ21,rnacomposer,3,8.459
PZ21,rnacomposer,4,7.811
PZ21,rnacomposer,5,6.072
PZ21,rw3d,10,5.95
PZ21,rw3d,1,6.734
PZ21,rw3d,2,7.322
PZ21,rw3d,3,6.434
PZ21,rw3d,4,6.795
PZ21,rw3d,5,6.485
PZ21,rw3d,6,5.898
PZ21,rw3d,7,6.734
PZ21,rw3d,8,6.706
PZ21,rw3d,9,6.795
PZ21,sanbonmatsu,1,7.082
PZ21,sanbonmatsu,2,7.082
PZ21,sanbonmatsu,3,5.874
PZ21,sanbonmatsu,4,5.874
PZ21,simrna,1,7.505
PZ21,simrna,2,9.277
PZ21,simrna,3,7.98
PZ21,simrna,4,7.764
PZ21,simrna,5,7.98
PZ22,adamiak,1,10.386
PZ22,adamiak,2,11.321
PZ22,adamiak,3,10.153
PZ22,adamiak,4,11.739
PZ22,adamiak,5,11.664
PZ22,bujnicki,1,11.699
PZ22,bujnicki,2,11.784
PZ22,bujnicki,3,9.31
PZ22,bujnicki,4,9.446
PZ22,bujnicki,5,9.836
PZ22,chen,1,10.165
PZ22,chen,2,10.52
PZ22,chen,3,11.288
PZ22,chen,4,10.113
PZ22,chen,5,10.158
PZ22,das,10,12.228
PZ22,das,1,14.488
PZ22,das,2,13.159
PZ22,das,3,10.193
PZ22,das,4,10.111
PZ22,das,5,15.388
PZ22,das,6,12.371
PZ22,das,7,11.507
PZ22,das,8,13.532
PZ22,das,9,11.149
PZ22,dokholyan,1,10.94
PZ22,dokholyan,2,9.082
PZ22,dokholyan,3,11.105
PZ22,dokholyan,4,11.004
PZ22,dokholyan,5,11.147
PZ22,rnacomposer,1,11.518
PZ22,rnacomposer,2,11.396
PZ22,rnacomposer,3,10.647
PZ22,rnacomposer,4,11.742
PZ22,rnacomposer,5,9.975
PZ22,simrna,1,9.31
PZ22,simrna,2,9.446
PZ22,simrna,3,9.836
PZ22,simrna,4,9.65
PZ22,simrna,5,11.328
PZ22,xiao,1,11.511
PZ22,xiao,2,11.436
PZ22,xiao,3,9.164
PZ22,xiao,4,10.228
PZ22,xiao,5,10.398
PZ22Dimer,adamiak,1,7.719
PZ22Dimer,adamiak,2,7.973
PZ22Dimer,adamiak,3,8.15
PZ22Dimer,adamiak,4,7.988
PZ22Dimer,adamiak,5,9.159
PZ22Dimer,bujnicki,1,8.249
PZ22Dimer,bujnicki,2,8.756
PZ22Dimer,bujnicki,3,7.094
PZ22Dimer,bujnicki,4,7.672
PZ22Dimer,bujnicki,5,4.873
PZ22Dimer,chen,1,7.608
PZ22Dimer,chen,2,7.765
PZ22Dimer,chen,3,8.311
PZ22Dimer,chen,4,7.993
PZ22Dimer,chen,5,8.58
PZ22Dimer,das,10,9.023
PZ22Dimer,das,1,7.915
PZ22Dimer,das,2,9.583
PZ22Dimer,das,3,10.927
PZ22Dimer,das,4,9.145
PZ22Dimer,das,5,12.554
PZ22Dimer,das,6,10.156
PZ22Dimer,das,7,7.965
PZ22Dimer,das,8,7.714
PZ22Dimer,das,9,9.085
PZ22Dimer,dokholyan,1,6.802
PZ22Dimer,dokholyan,2,7.104
PZ22Dimer,dokholyan,3,7.6
PZ22Dimer,dokholyan,4,7.056
PZ22Dimer,dokholyan,5,7.046
PZ22Dimer,simrna,1,8.416
PZ22Dimer,simrna,2,8.01
PZ22Dimer,simrna,3,8.118
PZ22Dimer,simrna,4,8.121
PZ22Dimer,simrna,5,8.537
PZ22Dimer,xiao,1,7.555
PZ22Dimer,xiao,2,7.15
PZ22Dimer,xiao,3,6.787
PZ22Dimer,xiao,4,7.35
PZ22Dimer,xiao,5,7.412
PZ23,bujnicki,1,10.264
PZ23,bujnicki,2,10.035
PZ23,bujnicki,3,10.576
PZ23,chen,1,11.108
PZ23,chen,2,10.701
PZ23,chen,3,11.608
PZ23,das,10,11.925
PZ23,das,1,13.883
PZ23,das,2,12.3
PZ23,das,3,11.644
PZ23,das,4,13.691
PZ23,das,5,13.014
PZ23,das,6,13.113
PZ23,das,7,15.659
PZ23,das,8,13.826
PZ23,das,9,10.998
PZ23,ding,1,11.759
PZ23,ding,2,11.217
PZ23,ding,3,11.285
PZ23,ding,4,11.68
PZ23,ding,5,10.941
PZ23,dokholyan,1,10.019
PZ23,simrna,1,11.878
PZ23,simrna,2,12.618
PZ23,simrna,3,11.68
PZ23,simrna,4,11.972
PZ23,simrna,5,13.477
PZ23,szachniuk,1,10.618
PZ23,szachniuk,2,10.524
PZ23,szachniuk,3,10.603
PZ23,xiao,1,13.31
PZ23,xiao,2,13.06
PZ23,xiao,3,13.222
PZ23,xiao,4,3.656
PZ23,xiao,5,3.958
PZ24,3drna,1,42.627
PZ24,3drna,2,41.862
PZ24,3drna,3,43.677
PZ24,3drna,4,39.85
PZ24,3drna,5,42.401
PZ24,adamiak,1,49.169
PZ24,adamiak,2,53.945
PZ24,adamiak,3,57.146
PZ24,adamiak,4,51.334
PZ24,adamiak,5,54.974
PZ24,bujnicki,1,60.852
PZ24,bujnicki,2,54.328
PZ24,bujnicki,3,52.686
PZ24,bujnicki,4,48.812
PZ24,bujnicki,5,46.158
PZ24,dastfn,10,97.849
PZ24,dastfn,1,65.016
PZ24,dastfn,2,46.158
PZ24,dastfn,3,45.826
PZ24,dastfn,4,39.669
PZ24,dastfn,5,46.156
PZ24,dastfn,6,56.434
PZ24,dastfn,7,52.881
PZ24,dastfn,8,55.226
PZ24,dastfn,9,65.155
PZ24,das,10,58.045
PZ24,das,1,58.305
PZ24,das,2,58.336
PZ24,das,3,57.795
PZ24,das,4,57.92
PZ24,das,5,58.579
PZ24,das,6,58.868
PZ24,das,7,57.491
PZ24,das,8,56.545
PZ24,das,9,58.69
PZ24,ding,10,30.535
PZ24,ding,1,19.492
PZ24,ding,2,30.919
PZ24,ding,3,22.384
PZ24,ding,4,34.232
PZ24,ding,5,19.681
PZ24,ding,6,20.676
PZ24,ding,7,34.684
PZ24,ding,8,21.776
PZ24,ding,9,20.965
PZ24,farfar2,10,66.486
PZ24,farfar2,1,45.826
PZ24,farfar2,2,46.524
PZ24,farfar2,3,44.043
PZ24,farfar2,4,48.232
PZ24,farfar2,5,47.519
PZ24,farfar2,6,65.155
PZ24,farfar2,7,52.072
PZ24,farfar2,8,55.441
PZ24,farfar2,9,53.526
PZ24,ifoldrna,1,45.545
PZ24,ifoldrna,2,33.172
PZ24,ifoldrna,3,22.085
PZ24,ifoldrna,4,17.608
PZ24,ifoldrna,5,17.463
PZ24,kollmann,10,8.832
PZ24,kollmann,1,13.81
PZ24,kollmann,2,13.01
PZ24,kollmann,3,11.958
PZ24,kollmann,4,10.788
PZ24,kollmann,5,13.368
PZ24,kollmann,6,11.071
PZ24,kollmann,7,9.677
PZ24,kollmann,8,12.142
PZ24,kollmann,9,9.146
PZ24,rnacomposer,1,48.952
PZ24,rnacomposer,2,49.171
PZ24,rnacomposer,3,41.771
PZ24,rnacomposer,4,48.744
PZ24,rnacomposer,5,45.206
PZ24,simrna,1,26.59
PZ24,simrna,2,8.285
PZ24,simrna,3,18.379
PZ24,simrna,4,10.521
PZ24,simrna,5,16.471
PZ24,vfold3d,1,34.437
PZ24,vfold3d,2,42.863
PZ24,vfold3d,3,42.584
PZ24,vfold3d,4,29.942
PZ24,vfold3d,5,49.555
PZ24,vfoldla,1,35.271
PZ24,vfoldla,2,35.17
PZ24,vfoldla,3,29.563
PZ24,vfoldla,4,30.743
PZ24,vfoldla,5,31.875
PZ25,adamiak,1,99.894
PZ25,adamiak,2,99.824
PZ25,adamiak,3,99.86
PZ25,adamiak,4,100.0
PZ25,adamiak,5,99.793
PZ25,bujnicki,1,99.975
PZ25,bujnicki,2,100.0
PZ25,bujnicki,3,99.953
PZ25,bujnicki,4,99.908
PZ25,bujnicki,5,100.0
PZ25,chen,10,100.0
PZ25,chen,1,99.682
PZ25,chen,2,99.243
PZ25,chen,3,99.76
PZ25,chen,4,99.659
PZ25,chen,5,100.0
PZ25,chen,6,99.718
PZ25,chen,7,99.768
PZ25,chen,8,100.0
PZ25,chen,9,100.0
PZ25,das,10,43.146
PZ25,das,1,50.334
PZ25,das,2,38.195
PZ25,das,3,59.462
PZ25,das,4,48.376
PZ25,das,5,99.481
PZ25,das,6,51.864
PZ25,das,7,99.595
PZ25,das,8,95.839
PZ25,das,9,64.779
PZ25,ding,1,10.689
PZ25,ding,2,13.049
PZ25,ding,3,10.519
PZ25,ifoldrna,1,19.798
PZ25,rnacomposer,1,18.447
PZ25,rnacomposer,2,32.44
PZ25,rnacomposer,3,14.465
PZ25,simrna,1,14.571
PZ25,simrna,2,14.362
PZ25,simrna,3,15.364
PZ25,simrna,4,11.254
PZ25,simrna,5,12.538
PZ25,xiao,1,93.742
PZ25,xiao,2,8.151
PZ25,xiao,3,98.5
PZ25,xiao,4,98.419
PZ25,xiao,5,98.573
PZ26,adamiak,1,41.427
PZ26,adamiak,2,41.614
PZ26,adamiak,3,44.08
PZ26,adamiak,4,41.14
PZ26,bujnicki,1,47.685
PZ26,bujnicki,2,48.103
PZ26,bujnicki,3,46.588
PZ26,bujnicki,4,47.365
PZ26,bujnicki,5,45.558
PZ26,chen,10,40.569
PZ26,chen,1,40.805
PZ26,chen,2,44.695
PZ26,chen,3,39.25
PZ26,chen,4,43.913
PZ26,chen,5,43.765
PZ26,chen,6,40.124
PZ26,chen,7,40.562
PZ26,chen,8,42.051
PZ26,chen,9,40.187
PZ26,das,10,46.352
PZ26,das,1,48.181
PZ26,das,2,48.828
PZ26,das,3,48.413
PZ26,das,4,48.192
PZ26,das,5,48.075
PZ26,das,6,47.547
PZ26,das,7,46.999
PZ26,das,8,47.42
PZ26,das,9,47.606
PZ26,ding,1,20.956
PZ26,ding,2,14.654
PZ26,ding,3,20.265
PZ26,farfar2,10,48.413
PZ26,farfar2,1,48.828
PZ26,farfar2,2,48.192
PZ26,farfar2,3,48.075
PZ26,farfar2,4,47.547
PZ26,farfar2,5,48.444
PZ26,farfar2,6,46.999
PZ26,farfar2,7,47.42
PZ26,farfar2,8,47.409
PZ26,farfar2,9,46.361
PZ26,ifoldrna,1,18.467
PZ26,ifoldrna,2,15.967
PZ26,rnacomposer,1,44.052
PZ26,rnacomposer,2,43.301
PZ26,rnacomposer,3,43.834
PZ26,simrna,1,19.795
PZ26,simrna,2,20.27
PZ26,simrna,3,19.354
PZ26,simrna,4,12.299
PZ26,simrna,5,21.395
PZ26,tfn,10,48.245
PZ26,tfn,1,47.547
PZ26,tfn,2,48.496
PZ26,tfn,3,48.61
PZ26,tfn,4,47.593
PZ26,tfn,5,47.11
PZ26,tfn,6,48.085
PZ26,tfn,7,48.485
PZ26,tfn,8,48.29
PZ26,tfn,9,47.338
PZ26,xiao,1,34.168
PZ26,xiao,2,31.183
PZ26,xiao,3,36.855
PZ26,xiao,4,31.226
PZ26,xiao,5,36.991
PZ26tBox,adamiak,1,41.427
PZ26tBox,adamiak,2,41.614
PZ26tBox,adamiak,3,44.08
PZ26tBox,adamiak,4,41.14
PZ26tBox,bujnicki,1,47.685
PZ26tBox,bujnicki,2,48.103
PZ26tBox,bujnicki,3,46.588
PZ26tBox,bujnicki,4,47.365
PZ26tBox,bujnicki,5,45.558
PZ26tBox,chen,10,40.569
PZ26tBox,chen,1,40.805
PZ26tBox,chen,2,44.695
PZ26tBox,chen,3,39.25
PZ26tBox,chen,4,43.913
PZ26tBox,chen,5,43.765
PZ26tBox,chen,6,40.124
PZ26tBox,chen,7,40.562
PZ26tBox,chen,8,42.051
PZ26tBox,chen,9,40.187
PZ26tBox,das,10,46.352
PZ26tBox,das,1,48.181
PZ26tBox,das,2,48.828
PZ26tBox,das,3,48.413
PZ26tBox,das,4,48.192
PZ26tBox,das,5,48.075
PZ26tBox,das,6,47.547
PZ26tBox,das,7,46.999
PZ26tBox,das,8,47.42
PZ26tBox,das,9,47.606
PZ26tBox,ding,1,20.956
PZ26tBox,ding,2,14.654
PZ26tBox,ding,3,20.265
PZ26tBox,farfar2,10,48.413
PZ26tBox,farfar2,1,48.828
PZ26tBox,farfar2,2,48.192
PZ26tBox,farfar2,3,48.075
PZ26tBox,farfar2,4,47.547
PZ26tBox,farfar2,5,48.444
PZ26tBox,farfar2,6,46.999
PZ26tBox,farfar2,7,47.42
PZ26tBox,farfar2,8,47.409
PZ26tBox,farfar2,9,46.361
PZ26tBox,ifoldrna,1,18.467
PZ26tBox,ifoldrna,2,15.967
PZ26tBox,rnacomposer,1,44.052
PZ26tBox,rnacomposer,2,43.301
PZ26tBox,rnacomposer,3,43.834
PZ26tBox,simrna,1,19.795
PZ26tBox,simrna,2,20.27
PZ26tBox,simrna,3,19.354
PZ26tBox,simrna,4,12.299
PZ26tBox,simrna,5,21.395
PZ26tBox,tfn,10,48.245
PZ26tBox,tfn,1,47.547
PZ26tBox,tfn,2,48.496
PZ26tBox,tfn,3,48.61
PZ26tBox,tfn,4,47.593
PZ26tBox,tfn,5,47.11
PZ26tBox,tfn,6,48.085
PZ26tBox,tfn,7,48.485
PZ26tBox,tfn,8,48.29
PZ26tBox,tfn,9,47.338
PZ26tBox,xiao,1,34.168
PZ26tBox,xiao,2,31.183
PZ26tBox,xiao,3,36.855
PZ26tBox,xiao,4,31.226
PZ26tBox,xiao,5,36.991
PZ26tRNA,adamiak,1,41.427
PZ26tRNA,adamiak,2,41.614
PZ26tRNA,adamiak,3,44.08
PZ26tRNA,adamiak,4,41.14
PZ26tRNA,bujnicki,1,47.685
PZ26tRNA,bujnicki,2,48.103
PZ26tRNA,bujnicki,3,46.588
PZ26tRNA,bujnicki,4,47.365
PZ26tRNA,bujnicki,5,45.558
PZ26tRNA,chen,10,40.569
PZ26tRNA,chen,1,40.805
PZ26tRNA,chen,2,44.695
PZ26tRNA,chen,3,39.25
PZ26tRNA,chen,4,43.913
PZ26tRNA,chen,5,43.765
PZ26tRNA,chen,6,40.124
PZ26tRNA,chen,7,40.562
PZ26tRNA,chen,8,42.051
PZ26tRNA,chen,9,40.187
PZ26tRNA,das,10,46.352
PZ26tRNA,das,1,48.181
PZ26tRNA,das,2,48.828
PZ26tRNA,das,3,48.413
PZ26tRNA,das,4,48.192
PZ26tRNA,das,5,48.075
PZ26tRNA,das,6,47.547
PZ26tRNA,das,7,46.999
PZ26tRNA,das,8,47.42
PZ26tRNA,das,9,47.606
PZ26tRNA,ding,1,20.956
PZ26tRNA,ding,2,14.654
PZ26tRNA,ding,3,20.265
PZ26tRNA,farfar2,10,48.413
PZ26tRNA,farfar2,1,48.828
PZ26tRNA,farfar2,2,48.192
PZ26tRNA,farfar2,3,48.075
PZ26tRNA,farfar2,4,47.547
PZ26tRNA,farfar2,5,48.444
PZ26tRNA,farfar2,6,46.999
PZ26tRNA,farfar2,7,47.42
PZ26tRNA,farfar2,8,47.409
PZ26tRNA,farfar2,9,46.361
PZ26tRNA,ifoldrna,1,18.467
PZ26tRNA,ifoldrna,2,15.967
PZ26tRNA,rnacomposer,1,44.052
PZ26tRNA,rnacomposer,2,43.301
PZ26tRNA,rnacomposer,3,43.834
PZ26tRNA,simrna,1,19.795
PZ26tRNA,simrna,2,20.27
PZ26tRNA,simrna,3,19.354
PZ26tRNA,simrna,4,12.299
PZ26tRNA,simrna,5,21.395
PZ26tRNA,tfn,10,48.245
PZ26tRNA,tfn,1,47.547
PZ26tRNA,tfn,2,48.496
PZ26tRNA,tfn,3,48.61
PZ26tRNA,tfn,4,47.593
PZ26tRNA,tfn,5,47.11
PZ26tRNA,tfn,6,48.085
PZ26tRNA,tfn,7,48.485
PZ26tRNA,tfn,8,48.29
PZ26tRNA,tfn,9,47.338
PZ26tRNA,xiao,1,34.168
PZ26tRNA,xiao,2,31.183
PZ26tRNA,xiao,3,36.855
PZ26tRNA,xiao,4,31.226
PZ26tRNA,xiao,5,36.991
PZ27,adamiak,1,41.36
PZ27,adamiak,2,39.333
PZ27,bujnicki,1,61.966
PZ27,bujnicki,2,59.577
PZ27,bujnicki,3,58.279
PZ27,bujnicki,4,55.392
PZ27,bujnicki,5,58.126
PZ27,chen,10,55.16
PZ27,chen,1,62.073
PZ27,chen,2,63.188
PZ27,chen,3,65.119
PZ27,chen,4,63.78
PZ27,chen,5,63.657
PZ27,chen,6,57.933
PZ27,chen,7,58.15
PZ27,chen,8,56.814
PZ27,chen,9,58.325
PZ27,das,10,61.364
PZ27,das,1,64.407
PZ27,das,2,66.845
PZ27,das,3,65.387
PZ27,das,4,56.131
PZ27,das,5,63.649
PZ27,das,6,64.378
PZ27,das,7,63.571
PZ27,das,8,64.596
PZ27,das,9,59.785
PZ27,farfar2,10,62.822
PZ27,farfar2,1,64.596
PZ27,farfar2,2,66.845
PZ27,farfar2,3,64.407
PZ27,farfar2,4,65.387
PZ27,farfar2,5,56.131
PZ27,farfar2,6,63.998
PZ27,farfar2,7,63.571
PZ27,farfar2,8,63.649
PZ27,farfar2,9,64.378
PZ27,ifoldrna,1,8.728
PZ27,ifoldrna,2,8.442
PZ27,ifoldrna,3,8.876
PZ27,ifoldrna,4,8.722
PZ27,ifoldrna,5,8.696
PZ27,rnacomposer,1,33.425
PZ27,rnacomposer,2,24.11
PZ27,rnacomposer,3,34.055
PZ27,rnacomposer,4,39.873
PZ27,rnacomposer,5,31.417
PZ27,simrna,1,7.465
PZ27,simrna,2,8.634
PZ27,simrna,3,8.443
PZ27,simrna,4,7.786
PZ27,simrna,5,8.514
PZ27,tfn,10,64.05
PZ27,tfn,1,55.08
PZ27,tfn,2,67.808
PZ27,tfn,3,54.846
PZ27,tfn,4,64.273
PZ27,tfn,5,60.506
PZ27,tfn,6,49.146
PZ27,tfn,7,62.15
PZ27,tfn,8,63.585
PZ27,tfn,9,64.814
PZ27,xiao,1,9.177
PZ27,xiao,2,9.163
PZ27,xiao,3,9.018
PZ27,xiao,4,15.181
PZ27,xiao,5,15.394
PZ27tBox,adamiak,1,41.36
PZ27tBox,adamiak,2,39.333
PZ27tBox,bujnicki,1,61.966
PZ27tBox,bujnicki,2,59.577
PZ27tBox,bujnicki,3,58.279
PZ27tBox,bujnicki,4,55.392
PZ27tBox,bujnicki,5,58.126
PZ27tBox,chen,10,55.16
PZ27tBox,chen,1,62.073
PZ27tBox,chen,2,63.188
PZ27tBox,chen,3,65.119
PZ27tBox,chen,4,63.78
PZ27tBox,chen,5,63.657
PZ27tBox,chen,6,57.933
PZ27tBox,chen,7,58.15
PZ27tBox,chen,8,56.814
PZ27tBox,chen,9,58.325
PZ27tBox,das,10,61.364
