Target,Type,Source,ModelGroup,gGSP
PZ28,Riboswitch,RNA Puzzles,Bujnicki_1,30.812
PZ28,Riboswitch,RNA Puzzles,Bujnicki_2,27.932
PZ28,Riboswitch,RNA Puzzles,Bujnicki_3,30.897
PZ28,Riboswitch,RNA Puzzles,Bujnicki_4,32.234
PZ28,Riboswitch,RNA Puzzles,Bujnicki_5,30.832
PZ28,Riboswitch,RNA Puzzles,Chen_1,31.765
PZ28,Riboswitch,RNA Puzzles,Chen_10,31.423
PZ28,Riboswitch,RNA Puzzles,Chen_2,30.938
PZ28,Riboswitch,RNA Puzzles,Chen_3,33.119
PZ28,Riboswitch,RNA Puzzles,Chen_4,31.878
PZ28,Riboswitch,RNA Puzzles,Chen_5,32.012
PZ28,Riboswitch,RNA Puzzles,Chen_6,33.313
PZ28,Riboswitch,RNA Puzzles,Chen_7,31.262
PZ28,Riboswitch,RNA Puzzles,Chen_8,31.022
PZ28,Riboswitch,RNA Puzzles,Chen_9,31.551
PZ28,Riboswitch,RNA Puzzles,Das_1,35.324
PZ28,Riboswitch,RNA Puzzles,Das_10,34.314
PZ28,Riboswitch,RNA Puzzles,Das_2,32.717
PZ28,Riboswitch,RNA Puzzles,Das_3,36.299
PZ28,Riboswitch,RNA Puzzles,Das_4,32.154
PZ28,Riboswitch,RNA Puzzles,Das_5,37.176
PZ28,Riboswitch,RNA Puzzles,Das_6,33.681
PZ28,Riboswitch,RNA Puzzles,Das_7,32.806
PZ28,Riboswitch,RNA Puzzles,Das_8,32.722
PZ28,Riboswitch,RNA Puzzles,Das_9,31.987
PZ28,Riboswitch,RNA Puzzles,Ding_1,22.341
PZ28,Riboswitch,RNA Puzzles,Ding_2,27.926
PZ28,Riboswitch,RNA Puzzles,FARFAR2_1,32.826
PZ28,Riboswitch,RNA Puzzles,FARFAR2_10,32.725
PZ28,Riboswitch,RNA Puzzles,FARFAR2_2,33.865
PZ28,Riboswitch,RNA Puzzles,FARFAR2_3,42.891
PZ28,Riboswitch,RNA Puzzles,FARFAR2_4,31.462
PZ28,Riboswitch,RNA Puzzles,FARFAR2_5,32.799
PZ28,Riboswitch,RNA Puzzles,FARFAR2_6,32.717
PZ28,Riboswitch,RNA Puzzles,FARFAR2_7,32.293
PZ28,Riboswitch,RNA Puzzles,FARFAR2_8,34.314
PZ28,Riboswitch,RNA Puzzles,FARFAR2_9,32.225
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_1,14.796
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_2,16.649
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_3,16.771
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_4,16.135
PZ28,Riboswitch,RNA Puzzles,iFoldRNA_5,15.494
PZ28,Riboswitch,RNA Puzzles,RNAComposer_1,34.468
PZ28,Riboswitch,RNA Puzzles,RNAComposer_2,34.153
PZ28,Riboswitch,RNA Puzzles,RNAComposer_3,33.29
PZ28,Riboswitch,RNA Puzzles,RNAComposer_4,33.793
PZ28,Riboswitch,RNA Puzzles,RNAComposer_5,33.21
PZ28,Riboswitch,RNA Puzzles,SimRNA_1,17.574
PZ28,Riboswitch,RNA Puzzles,SimRNA_2,18.619
PZ28,Riboswitch,RNA Puzzles,SimRNA_3,18.333
PZ28,Riboswitch,RNA Puzzles,SimRNA_4,14.772
PZ28,Riboswitch,RNA Puzzles,SimRNA_5,17.361
PZ28,Riboswitch,RNA Puzzles,TFN_1,36.322
PZ28,Riboswitch,RNA Puzzles,TFN_10,35.226
PZ28,Riboswitch,RNA Puzzles,TFN_2,32.228
PZ28,Riboswitch,RNA Puzzles,TFN_3,54.129
PZ28,Riboswitch,RNA Puzzles,TFN_4,34.703
PZ28,Riboswitch,RNA Puzzles,TFN_5,33.527
PZ28,Riboswitch,RNA Puzzles,TFN_6,34.035
PZ28,Riboswitch,RNA Puzzles,TFN_7,33.049
PZ28,Riboswitch,RNA Puzzles,TFN_8,32.371
PZ28,Riboswitch,RNA Puzzles,TFN_9,34.212
PZ28,Riboswitch,RNA Puzzles,Xiao_1,14.506
PZ28,Riboswitch,RNA Puzzles,Xiao_2,13.14
PZ28,Riboswitch,RNA Puzzles,Xiao_3,14.363
PZ28,Riboswitch,RNA Puzzles,Xiao_4,15.772
PZ28,Riboswitch,RNA Puzzles,Xiao_5,19.634
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_1,30.653
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_2,38.366
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_3,31.293
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_4,31.863
PZ28tBox,Riboswitch,RNA Puzzles,Adamiak_5,31.549
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_1,30.812
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_2,27.932
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_3,30.897
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_4,32.234
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_5,30.832
PZ28tBox,Riboswitch,RNA Puzzles,Chen_1,31.765
PZ28tBox,Riboswitch,RNA Puzzles,Chen_10,31.423
PZ28tBox,Riboswitch,RNA Puzzles,Chen_2,30.938
PZ28tBox,Riboswitch,RNA Puzzles,Chen_3,33.119
PZ28tBox,Riboswitch,RNA Puzzles,Chen_4,31.878
PZ28tBox,Riboswitch,RNA Puzzles,Chen_5,32.012
PZ28tBox,Riboswitch,RNA Puzzles,Chen_6,33.313
PZ28tBox,Riboswitch,RNA Puzzles,Chen_7,31.262
PZ28tBox,Riboswitch,RNA Puzzles,Chen_8,31.022
PZ28tBox,Riboswitch,RNA Puzzles,Chen_9,31.551
PZ28tBox,Riboswitch,RNA Puzzles,Das_1,35.324
PZ28tBox,Riboswitch,RNA Puzzles,Das_10,34.314
PZ28tBox,Riboswitch,RNA Puzzles,Das_2,32.717
PZ28tBox,Riboswitch,RNA Puzzles,Das_3,36.268
PZ28tBox,Riboswitch,RNA Puzzles,Das_4,32.154
PZ28tBox,Riboswitch,RNA Puzzles,Das_5,37.176
PZ28tBox,Riboswitch,RNA Puzzles,Das_6,33.681
PZ28tBox,Riboswitch,RNA Puzzles,Das_7,32.806
PZ28tBox,Riboswitch,RNA Puzzles,Das_8,32.722
PZ28tBox,Riboswitch,RNA Puzzles,Das_9,31.987
PZ28tBox,Riboswitch,RNA Puzzles,Ding_1,22.341
PZ28tBox,Riboswitch,RNA Puzzles,Ding_2,27.926
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_1,32.826
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_10,32.725
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_2,33.865
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_3,42.891
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_4,31.462
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_5,32.799
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_6,32.717
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_7,32.293
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_8,34.314
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_9,32.225
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_1,14.796
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_2,16.649
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_3,16.771
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_4,16.135
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_5,15.494
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_1,34.468
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_2,34.153
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_3,33.29
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_4,33.793
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_5,33.21
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_1,17.574
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_2,18.619
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_3,18.333
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_4,14.772
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_5,17.361
PZ28tBox,Riboswitch,RNA Puzzles,TFN_1,36.322
PZ28tBox,Riboswitch,RNA Puzzles,TFN_10,35.226
PZ28tBox,Riboswitch,RNA Puzzles,TFN_2,32.228
PZ28tBox,Riboswitch,RNA Puzzles,TFN_3,54.129
PZ28tBox,Riboswitch,RNA Puzzles,TFN_4,34.703
PZ28tBox,Riboswitch,RNA Puzzles,TFN_5,33.527
PZ28tBox,Riboswitch,RNA Puzzles,TFN_6,34.035
PZ28tBox,Riboswitch,RNA Puzzles,TFN_7,33.049
PZ28tBox,Riboswitch,RNA Puzzles,TFN_8,32.371
PZ28tBox,Riboswitch,RNA Puzzles,TFN_9,34.212
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_1,14.506
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_2,13.14
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_3,14.363
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_4,15.772
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_5,19.634
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_1,30.653
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_2,38.366
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_3,31.293
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_4,31.863
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_5,31.549
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_1,30.812
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_2,27.932
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_3,30.897
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_4,32.234
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_5,30.832
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_1,31.765
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_10,31.423
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_2,30.938
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_3,33.119
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_4,31.878
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_5,32.012
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_6,33.313
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_7,31.262
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_8,31.022
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_9,31.551
PZ28tRNA,Riboswitch,RNA Puzzles,Das_1,35.324
PZ28tRNA,Riboswitch,RNA Puzzles,Das_10,34.314
PZ28tRNA,Riboswitch,RNA Puzzles,Das_2,32.717
PZ28tRNA,Riboswitch,RNA Puzzles,Das_3,36.299
PZ28tRNA,Riboswitch,RNA Puzzles,Das_4,32.154
PZ28tRNA,Riboswitch,RNA Puzzles,Das_5,37.176
PZ28tRNA,Riboswitch,RNA Puzzles,Das_6,33.681
PZ28tRNA,Riboswitch,RNA Puzzles,Das_7,32.806
PZ28tRNA,Riboswitch,RNA Puzzles,Das_8,32.722
PZ28tRNA,Riboswitch,RNA Puzzles,Das_9,31.987
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_1,22.341
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_2,27.926
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_1,32.826
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_10,32.725
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_2,33.865
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_3,42.891
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_4,31.462
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_5,32.799
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_6,32.717
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_7,32.293
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_8,34.314
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_9,32.225
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_1,14.796
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_2,16.649
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_3,16.771
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_4,16.135
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_5,15.494
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_1,34.468
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_2,34.153
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_3,33.29
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_4,33.793
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_5,33.21
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_1,17.574
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_2,18.619
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_3,18.333
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_4,14.772
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_5,17.361
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_1,36.322
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_10,35.226
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_2,32.228
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_3,54.129
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_4,34.703
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_5,33.527
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_6,34.035
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_7,33.049
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_8,32.371
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_9,34.212
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_1,14.506
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_2,13.14
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_3,14.363
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_4,15.772
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_5,19.634
PZ29,Riboswitch,RNA Puzzles,Chen_10,62.831
PZ29,Riboswitch,RNA Puzzles,Chen_1,27.072
PZ29,Riboswitch,RNA Puzzles,Chen_2,32.676
PZ29,Riboswitch,RNA Puzzles,Chen_3,39.465
PZ29,Riboswitch,RNA Puzzles,Chen_4,68.002
PZ29,Riboswitch,RNA Puzzles,Chen_5,55.833
PZ29,Riboswitch,RNA Puzzles,Chen_6,26.453
PZ29,Riboswitch,RNA Puzzles,Chen_7,30.854
PZ29,Riboswitch,RNA Puzzles,Chen_8,47.836
PZ29,Riboswitch,RNA Puzzles,Chen_9,96.19
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_10,39.084
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_1,30.629
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_2,58.395
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_3,45.415
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_4,39.285
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_5,42.159
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_6,37.96
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_7,34.322
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_8,56.753
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_9,34.174
PZ29,Riboswitch,RNA Puzzles,Dokholyan_1,18.384
PZ29,Riboswitch,RNA Puzzles,RNAComposer_1,94.263
PZ29,Riboswitch,RNA Puzzles,RNAComposer_2,41.726
PZ29,Riboswitch,RNA Puzzles,RNAComposer_3,92.215
PZ29,Riboswitch,RNA Puzzles,RNAComposer_4,34.595
PZ29,Riboswitch,RNA Puzzles,RNAComposer_5,95.921
PZ29,Riboswitch,RNA Puzzles,SimRNA_1,30.392
PZ29,Riboswitch,RNA Puzzles,SimRNA_2,30.601
PZ29,Riboswitch,RNA Puzzles,SimRNA_3,37.0
PZ29,Riboswitch,RNA Puzzles,SimRNA_4,31.086
PZ29,Riboswitch,RNA Puzzles,SimRNA_5,30.38
PZ29,Riboswitch,RNA Puzzles,Szachniuk_1,86.033
PZ29,Riboswitch,RNA Puzzles,Szachniuk_2,42.593
PZ29,Riboswitch,RNA Puzzles,Szachniuk_3,96.082
PZ29,Riboswitch,RNA Puzzles,Szachniuk_4,46.575
PZ29,Riboswitch,RNA Puzzles,Szachniuk_5,86.033
PZ3,Riboswitch,RNA Puzzles,bujnicki_1,33.179
PZ3,Riboswitch,RNA Puzzles,bujnicki_2,31.006
PZ3,Riboswitch,RNA Puzzles,chen_1,45.803
PZ3,Riboswitch,RNA Puzzles,das_1,30.694
PZ3,Riboswitch,RNA Puzzles,das_2,32.246
PZ3,Riboswitch,RNA Puzzles,das_3,31.46
PZ3,Riboswitch,RNA Puzzles,das_4,32.516
PZ3,Riboswitch,RNA Puzzles,das_5,31.521
PZ3,Riboswitch,RNA Puzzles,dokholyan_1,22.011
PZ3,Riboswitch,RNA Puzzles,dokholyan_2,24.681
PZ3,Riboswitch,RNA Puzzles,major_1,7.954
PZ3,Riboswitch,RNA Puzzles,major_2,32.326
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_1,36.025
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_2,37.45
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_3,37.462
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_4,37.088
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_5,41.754
PZ30,RNA-binding protein,RNA Puzzles,Chen_10,38.588
PZ30,RNA-binding protein,RNA Puzzles,Chen_1,89.819
PZ30,RNA-binding protein,RNA Puzzles,Chen_2,57.054
PZ30,RNA-binding protein,RNA Puzzles,Chen_3,41.268
PZ30,RNA-binding protein,RNA Puzzles,Chen_4,51.879
PZ30,RNA-binding protein,RNA Puzzles,Chen_5,39.057
PZ30,RNA-binding protein,RNA Puzzles,Chen_6,44.482
PZ30,RNA-binding protein,RNA Puzzles,Chen_7,45.927
PZ30,RNA-binding protein,RNA Puzzles,Chen_8,50.687
PZ30,RNA-binding protein,RNA Puzzles,Chen_9,60.635
PZ30,RNA-binding protein,RNA Puzzles,Ding_1,43.703
PZ30,RNA-binding protein,RNA Puzzles,Ding_2,43.135
PZ30,RNA-binding protein,RNA Puzzles,Ding_3,34.777
PZ30,RNA-binding protein,RNA Puzzles,Ding_4,41.402
PZ30,RNA-binding protein,RNA Puzzles,Ding_5,39.632
PZ30,RNA-binding protein,RNA Puzzles,Ding_6,39.244
PZ30,RNA-binding protein,RNA Puzzles,Ding_7,34.903
PZ30,RNA-binding protein,RNA Puzzles,Ding_8,43.111
PZ30,RNA-binding protein,RNA Puzzles,Nithin_1,5.12
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_1,40.113
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_2,36.01
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_3,51.772
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_4,34.707
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_5,37.637
PZ30,RNA-binding protein,RNA Puzzles,Xiao_1,40.139
PZ30,RNA-binding protein,RNA Puzzles,Xiao_2,35.546
PZ30,RNA-binding protein,RNA Puzzles,Xiao_3,40.346
PZ30,RNA-binding protein,RNA Puzzles,Xiao_4,41.205
PZ30,RNA-binding protein,RNA Puzzles,Xiao_5,28.096
PZ31,Viral element,RNA Puzzles,Bujnicki_1,51.852
PZ31,Viral element,RNA Puzzles,Bujnicki_2,84.742
PZ31,Viral element,RNA Puzzles,Bujnicki_3,42.249
PZ31,Viral element,RNA Puzzles,Bujnicki_4,88.366
PZ31,Viral element,RNA Puzzles,Bujnicki_5,88.592
PZ31,Viral element,RNA Puzzles,Chen_10,82.531
PZ31,Viral element,RNA Puzzles,Chen_1,75.882
PZ31,Viral element,RNA Puzzles,Chen_2,50.09
PZ31,Viral element,RNA Puzzles,Chen_3,88.09
PZ31,Viral element,RNA Puzzles,Chen_4,50.09
PZ31,Viral element,RNA Puzzles,Chen_5,52.365
PZ31,Viral element,RNA Puzzles,Chen_6,61.735
PZ31,Viral element,RNA Puzzles,Chen_7,97.19
PZ31,Viral element,RNA Puzzles,Chen_8,40.774
PZ31,Viral element,RNA Puzzles,Chen_9,52.256
PZ31,Viral element,RNA Puzzles,Dfold_10,18.393
PZ31,Viral element,RNA Puzzles,Dfold_1,3.27
PZ31,Viral element,RNA Puzzles,Dfold_2,42.567
PZ31,Viral element,RNA Puzzles,Dfold_3,7.997
PZ31,Viral element,RNA Puzzles,Dfold_4,3.556
PZ31,Viral element,RNA Puzzles,Dfold_5,3.482
PZ31,Viral element,RNA Puzzles,Dfold_6,3.344
PZ31,Viral element,RNA Puzzles,Dfold_7,3.068
PZ31,Viral element,RNA Puzzles,Dfold_8,5.283
PZ31,Viral element,RNA Puzzles,Dfold_9,3.372
PZ31,Viral element,RNA Puzzles,Ding_10,36.29
PZ31,Viral element,RNA Puzzles,Ding_1,79.137
PZ31,Viral element,RNA Puzzles,Ding_2,50.037
PZ31,Viral element,RNA Puzzles,Ding_3,48.976
PZ31,Viral element,RNA Puzzles,Ding_4,40.88
PZ31,Viral element,RNA Puzzles,Ding_5,40.314
PZ31,Viral element,RNA Puzzles,Ding_6,36.743
PZ31,Viral element,RNA Puzzles,Ding_7,32.246
PZ31,Viral element,RNA Puzzles,Ding_8,32.674
PZ31,Viral element,RNA Puzzles,Ding_9,42.628
PZ31,Viral element,RNA Puzzles,Dokholyan_1,99.264
PZ31,Viral element,RNA Puzzles,Dokholyan_2,100.0
PZ31,Viral element,RNA Puzzles,Nithin_1,50.642
PZ31,Viral element,RNA Puzzles,Nithin_2,50.426
PZ31,Viral element,RNA Puzzles,Nithin_3,52.351
PZ31,Viral element,RNA Puzzles,Nithin_4,49.071
PZ31,Viral element,RNA Puzzles,Nithin_5,50.232
PZ31,Viral element,RNA Puzzles,Perez_10,44.485
PZ31,Viral element,RNA Puzzles,Perez_1,43.958
PZ31,Viral element,RNA Puzzles,Perez_2,29.433
PZ31,Viral element,RNA Puzzles,Perez_3,33.095
PZ31,Viral element,RNA Puzzles,Perez_4,31.577
PZ31,Viral element,RNA Puzzles,Perez_5,32.118
PZ31,Viral element,RNA Puzzles,Perez_6,13.75
PZ31,Viral element,RNA Puzzles,Perez_7,26.535
PZ31,Viral element,RNA Puzzles,Perez_8,26.726
PZ31,Viral element,RNA Puzzles,Perez_9,29.843
PZ31,Viral element,RNA Puzzles,RNAComposer_1,34.397
PZ31,Viral element,RNA Puzzles,RNAComposer_2,55.171
PZ31,Viral element,RNA Puzzles,RNAComposer_3,56.371
PZ31,Viral element,RNA Puzzles,RNAComposer_4,64.916
PZ31,Viral element,RNA Puzzles,RNAComposer_5,49.372
PZ31,Viral element,RNA Puzzles,SimRNA_1,86.511
PZ31,Viral element,RNA Puzzles,SimRNA_2,64.821
PZ31,Viral element,RNA Puzzles,SimRNA_3,74.909
PZ31,Viral element,RNA Puzzles,SimRNA_4,62.266
PZ31,Viral element,RNA Puzzles,SimRNA_5,33.573
PZ31,Viral element,RNA Puzzles,Szachniuk_1,53.381
PZ31,Viral element,RNA Puzzles,Szachniuk_2,56.732
PZ31,Viral element,RNA Puzzles,Szachniuk_3,64.06
PZ31,Viral element,RNA Puzzles,Szachniuk_4,51.778
PZ31,Viral element,RNA Puzzles,Szachniuk_5,89.505
PZ31,Viral element,RNA Puzzles,Xiao_1,41.347
PZ31,Viral element,RNA Puzzles,Xiao_2,27.342
PZ31,Viral element,RNA Puzzles,Xiao_3,31.52
PZ31,Viral element,RNA Puzzles,Xiao_4,32.359
PZ31,Viral element,RNA Puzzles,Xiao_5,37.847
PZ32,Aptamer,RNA Puzzles,ARES_10,36.645
PZ32,Aptamer,RNA Puzzles,ARES_1,4.171
PZ32,Aptamer,RNA Puzzles,ARES_2,4.073
PZ32,Aptamer,RNA Puzzles,ARES_3,4.235
PZ32,Aptamer,RNA Puzzles,ARES_4,5.083
PZ32,Aptamer,RNA Puzzles,ARES_5,26.952
PZ32,Aptamer,RNA Puzzles,ARES_6,20.37
PZ32,Aptamer,RNA Puzzles,ARES_7,19.876
PZ32,Aptamer,RNA Puzzles,ARES_8,27.655
PZ32,Aptamer,RNA Puzzles,ARES_9,26.965
PZ32,Aptamer,RNA Puzzles,Boniecki_1,4.141
PZ32,Aptamer,RNA Puzzles,Boniecki_2,4.286
PZ32,Aptamer,RNA Puzzles,Boniecki_3,4.597
PZ32,Aptamer,RNA Puzzles,Boniecki_4,4.184
PZ32,Aptamer,RNA Puzzles,Boniecki_5,8.704
PZ32,Aptamer,RNA Puzzles,Bujnicki_1,5.85
PZ32,Aptamer,RNA Puzzles,Bujnicki_2,14.908
PZ32,Aptamer,RNA Puzzles,Bujnicki_3,4.584
PZ32,Aptamer,RNA Puzzles,Bujnicki_4,19.356
PZ32,Aptamer,RNA Puzzles,Bujnicki_5,4.12
PZ32,Aptamer,RNA Puzzles,Chen_1,21.052
PZ32,Aptamer,RNA Puzzles,Chen_10,3.745
PZ32,Aptamer,RNA Puzzles,Chen_2,20.118
PZ32,Aptamer,RNA Puzzles,Chen_3,17.818
PZ32,Aptamer,RNA Puzzles,Chen_4,73.964
PZ32,Aptamer,RNA Puzzles,Chen_5,5.897
PZ32,Aptamer,RNA Puzzles,Chen_6,4.333
PZ32,Aptamer,RNA Puzzles,Chen_7,3.749
PZ32,Aptamer,RNA Puzzles,Chen_8,5.283
PZ32,Aptamer,RNA Puzzles,Chen_9,3.758
PZ32,Aptamer,RNA Puzzles,Das_10,36.645
PZ32,Aptamer,RNA Puzzles,Das_1,6.536
PZ32,Aptamer,RNA Puzzles,Das_2,8.125
PZ32,Aptamer,RNA Puzzles,Das_3,5.811
PZ32,Aptamer,RNA Puzzles,Das_4,28.184
PZ32,Aptamer,RNA Puzzles,Das_5,42.55
PZ32,Aptamer,RNA Puzzles,Das_6,4.171
PZ32,Aptamer,RNA Puzzles,Das_7,5.083
PZ32,Aptamer,RNA Puzzles,Das_8,20.37
PZ32,Aptamer,RNA Puzzles,Das_9,19.876
PZ32,Aptamer,RNA Puzzles,Dfold_10,5.236
PZ32,Aptamer,RNA Puzzles,Dfold_1,11.337
PZ32,Aptamer,RNA Puzzles,Dfold_2,23.825
PZ32,Aptamer,RNA Puzzles,Dfold_3,10.102
PZ32,Aptamer,RNA Puzzles,Dfold_4,10.132
PZ32,Aptamer,RNA Puzzles,Dfold_5,11.193
PZ32,Aptamer,RNA Puzzles,Dfold_6,4.107
PZ32,Aptamer,RNA Puzzles,Dfold_7,5.726
PZ32,Aptamer,RNA Puzzles,Dfold_8,8.168
PZ32,Aptamer,RNA Puzzles,Dfold_9,8.291
PZ32,Aptamer,RNA Puzzles,Ding_1,21.49
PZ32,Aptamer,RNA Puzzles,Ding_2,18.568
PZ32,Aptamer,RNA Puzzles,Ding_3,20.966
PZ32,Aptamer,RNA Puzzles,Ding_4,17.971
PZ32,Aptamer,RNA Puzzles,Ding_5,22.432
PZ32,Aptamer,RNA Puzzles,Ding_6,25.171
