Target,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id
PZ29,simrna,2,28.242,0.052,PZ29_SimRNA_2_solution_PZ29_SimRNA_2_refined_C1'-gGSP.csv,PZ29_SimRNA_2_solution.pdb,PZ29_SimRNA_2_refined.pdb,refined_pair,PZ29
PZ29,simrna,3,34.149,0.093,PZ29_SimRNA_3_solution_PZ29_SimRNA_3_refined_C1'-gGSP.csv,PZ29_SimRNA_3_solution.pdb,PZ29_SimRNA_3_refined.pdb,refined_pair,PZ29
PZ29,simrna,4,28.691,0.024,PZ29_SimRNA_4_solution_PZ29_SimRNA_4_refined_C1'-gGSP.csv,PZ29_SimRNA_4_solution.pdb,PZ29_SimRNA_4_refined.pdb,refined_pair,PZ29
PZ29,simrna,5,28.038,0.083,PZ29_SimRNA_5_solution_PZ29_SimRNA_5_refined_C1'-gGSP.csv,PZ29_SimRNA_5_solution.pdb,PZ29_SimRNA_5_refined.pdb,refined_pair,PZ29
PZ29,szachniuk,1,87.109,0.661,PZ29_Szachniuk_1_solution_PZ29_Szachniuk_1_refined_C1'-gGSP.csv,PZ29_Szachniuk_1_solution.pdb,PZ29_Szachniuk_1_refined.pdb,refined_pair,PZ29
PZ29,szachniuk,2,39.31,0.617,PZ29_Szachniuk_2_solution_PZ29_Szachniuk_2_refined_C1'-gGSP.csv,PZ29_Szachniuk_2_solution.pdb,PZ29_Szachniuk_2_refined.pdb,refined_pair,PZ29
PZ29,szachniuk,3,96.384,0.616,PZ29_Szachniuk_3_solution_PZ29_Szachniuk_3_refined_C1'-gGSP.csv,PZ29_Szachniuk_3_solution.pdb,PZ29_Szachniuk_3_refined.pdb,refined_pair,PZ29
PZ29,szachniuk,4,42.986,0.655,PZ29_Szachniuk_4_solution_PZ29_Szachniuk_4_refined_C1'-gGSP.csv,PZ29_Szachniuk_4_solution.pdb,PZ29_Szachniuk_4_refined.pdb,refined_pair,PZ29
PZ29,szachniuk,5,87.109,0.661,PZ29_Szachniuk_5_solution_PZ29_Szachniuk_5_refined_C1'-gGSP.csv,PZ29_Szachniuk_5_solution.pdb,PZ29_Szachniuk_5_refined.pdb,refined_pair,PZ29
PZ3,bujnicki,1,30.622,0.484,3_bujnicki_1_solution_3_bujnicki_1_refined_C1'-gGSP.csv,3_bujnicki_1_solution.pdb,3_bujnicki_1_refined.pdb,refined_pair,PZ3
PZ3,bujnicki,2,28.616,0.49,3_bujnicki_2_solution_3_bujnicki_2_refined_C1'-gGSP.csv,3_bujnicki_2_solution.pdb,3_bujnicki_2_refined.pdb,refined_pair,PZ3
PZ3,chen,1,42.273,0.484,3_chen_1_solution_3_chen_1_refined_C1'-gGSP.csv,3_chen_1_solution.pdb,3_chen_1_refined.pdb,refined_pair,PZ3
PZ3,das,1,28.328,0.504,3_das_1_solution_3_das_1_refined_C1'-gGSP.csv,3_das_1_solution.pdb,3_das_1_refined.pdb,refined_pair,PZ3
PZ3,das,2,29.76,0.487,3_das_2_solution_3_das_2_refined_C1'-gGSP.csv,3_das_2_solution.pdb,3_das_2_refined.pdb,refined_pair,PZ3
PZ3,das,3,29.035,0.514,3_das_3_solution_3_das_3_refined_C1'-gGSP.csv,3_das_3_solution.pdb,3_das_3_refined.pdb,refined_pair,PZ3
PZ3,das,4,30.01,0.513,3_das_4_solution_3_das_4_refined_C1'-gGSP.csv,3_das_4_solution.pdb,3_das_4_refined.pdb,refined_pair,PZ3
PZ3,das,5,29.092,0.495,3_das_5_solution_3_das_5_refined_C1'-gGSP.csv,3_das_5_solution.pdb,3_das_5_refined.pdb,refined_pair,PZ3
PZ3,dokholyan,1,20.314,0.442,3_dokholyan_1_solution_3_dokholyan_1_refined_C1'-gGSP.csv,3_dokholyan_1_solution.pdb,3_dokholyan_1_refined.pdb,refined_pair,PZ3
PZ3,dokholyan,2,22.779,0.475,3_dokholyan_2_solution_3_dokholyan_2_refined_C1'-gGSP.csv,3_dokholyan_2_solution.pdb,3_dokholyan_2_refined.pdb,refined_pair,PZ3
PZ3,major,1,7.341,0.009,3_major_1_solution_3_major_1_refined_C1'-gGSP.csv,3_major_1_solution.pdb,3_major_1_refined.pdb,refined_pair,PZ3
PZ3,major,2,29.834,0.016,3_major_2_solution_3_major_2_refined_C1'-gGSP.csv,3_major_2_solution.pdb,3_major_2_refined.pdb,refined_pair,PZ3
PZ31,bujnicki,1,47.856,0.694,PZ31_Bujnicki_1_solution_PZ31_Bujnicki_1_refined_C1'-gGSP.csv,PZ31_Bujnicki_1_solution.pdb,PZ31_Bujnicki_1_refined.pdb,refined_pair,PZ31
PZ31,bujnicki,2,78.211,0.755,PZ31_Bujnicki_2_solution_PZ31_Bujnicki_2_refined_C1'-gGSP.csv,PZ31_Bujnicki_2_solution.pdb,PZ31_Bujnicki_2_refined.pdb,refined_pair,PZ31
PZ31,bujnicki,3,38.993,0.669,PZ31_Bujnicki_3_solution_PZ31_Bujnicki_3_refined_C1'-gGSP.csv,PZ31_Bujnicki_3_solution.pdb,PZ31_Bujnicki_3_refined.pdb,refined_pair,PZ31
PZ31,bujnicki,4,81.555,0.708,PZ31_Bujnicki_4_solution_PZ31_Bujnicki_4_refined_C1'-gGSP.csv,PZ31_Bujnicki_4_solution.pdb,PZ31_Bujnicki_4_refined.pdb,refined_pair,PZ31
PZ31,bujnicki,5,81.764,0.727,PZ31_Bujnicki_5_solution_PZ31_Bujnicki_5_refined_C1'-gGSP.csv,PZ31_Bujnicki_5_solution.pdb,PZ31_Bujnicki_5_refined.pdb,refined_pair,PZ31
PZ31,chen,10,76.17,0.67,PZ31_Chen_10_solution_PZ31_Chen_10_refined_C1'-gGSP.csv,PZ31_Chen_10_solution.pdb,PZ31_Chen_10_refined.pdb,refined_pair,PZ31
PZ31,chen,1,70.034,0.714,PZ31_Chen_1_solution_PZ31_Chen_1_refined_C1'-gGSP.csv,PZ31_Chen_1_solution.pdb,PZ31_Chen_1_refined.pdb,refined_pair,PZ31
PZ31,chen,2,46.23,0.69,PZ31_Chen_2_solution_PZ31_Chen_2_refined_C1'-gGSP.csv,PZ31_Chen_2_solution.pdb,PZ31_Chen_2_refined.pdb,refined_pair,PZ31
PZ31,chen,3,81.3,0.67,PZ31_Chen_3_solution_PZ31_Chen_3_refined_C1'-gGSP.csv,PZ31_Chen_3_solution.pdb,PZ31_Chen_3_refined.pdb,refined_pair,PZ31
PZ31,chen,4,46.23,0.68,PZ31_Chen_4_solution_PZ31_Chen_4_refined_C1'-gGSP.csv,PZ31_Chen_4_solution.pdb,PZ31_Chen_4_refined.pdb,refined_pair,PZ31
PZ31,chen,5,48.33,0.672,PZ31_Chen_5_solution_PZ31_Chen_5_refined_C1'-gGSP.csv,PZ31_Chen_5_solution.pdb,PZ31_Chen_5_refined.pdb,refined_pair,PZ31
PZ31,chen,6,56.977,0.664,PZ31_Chen_6_solution_PZ31_Chen_6_refined_C1'-gGSP.csv,PZ31_Chen_6_solution.pdb,PZ31_Chen_6_refined.pdb,refined_pair,PZ31
PZ31,chen,7,89.7,0.691,PZ31_Chen_7_solution_PZ31_Chen_7_refined_C1'-gGSP.csv,PZ31_Chen_7_solution.pdb,PZ31_Chen_7_refined.pdb,refined_pair,PZ31
PZ31,chen,8,37.631,0.651,PZ31_Chen_8_solution_PZ31_Chen_8_refined_C1'-gGSP.csv,PZ31_Chen_8_solution.pdb,PZ31_Chen_8_refined.pdb,refined_pair,PZ31
PZ31,chen,9,48.228,0.616,PZ31_Chen_9_solution_PZ31_Chen_9_refined_C1'-gGSP.csv,PZ31_Chen_9_solution.pdb,PZ31_Chen_9_refined.pdb,refined_pair,PZ31
PZ31,dfold,10,16.975,0.213,PZ31_Dfold_10_solution_PZ31_Dfold_10_refined_C1'-gGSP.csv,PZ31_Dfold_10_solution.pdb,PZ31_Dfold_10_refined.pdb,refined_pair,PZ31
PZ31,dfold,1,3.018,0.301,PZ31_Dfold_1_solution_PZ31_Dfold_1_refined_C1'-gGSP.csv,PZ31_Dfold_1_solution.pdb,PZ31_Dfold_1_refined.pdb,refined_pair,PZ31
PZ31,dfold,2,39.287,0.436,PZ31_Dfold_2_solution_PZ31_Dfold_2_refined_C1'-gGSP.csv,PZ31_Dfold_2_solution.pdb,PZ31_Dfold_2_refined.pdb,refined_pair,PZ31
PZ31,dfold,3,7.381,0.12,PZ31_Dfold_3_solution_PZ31_Dfold_3_refined_C1'-gGSP.csv,PZ31_Dfold_3_solution.pdb,PZ31_Dfold_3_refined.pdb,refined_pair,PZ31
PZ31,dfold,4,3.282,0.16,PZ31_Dfold_4_solution_PZ31_Dfold_4_refined_C1'-gGSP.csv,PZ31_Dfold_4_solution.pdb,PZ31_Dfold_4_refined.pdb,refined_pair,PZ31
PZ31,dfold,5,3.213,0.08,PZ31_Dfold_5_solution_PZ31_Dfold_5_refined_C1'-gGSP.csv,PZ31_Dfold_5_solution.pdb,PZ31_Dfold_5_refined.pdb,refined_pair,PZ31
PZ31,dfold,6,3.086,0.173,PZ31_Dfold_6_solution_PZ31_Dfold_6_refined_C1'-gGSP.csv,PZ31_Dfold_6_solution.pdb,PZ31_Dfold_6_refined.pdb,refined_pair,PZ31
PZ31,dfold,7,2.831,0.17,PZ31_Dfold_7_solution_PZ31_Dfold_7_refined_C1'-gGSP.csv,PZ31_Dfold_7_solution.pdb,PZ31_Dfold_7_refined.pdb,refined_pair,PZ31
PZ31,dfold,8,4.876,0.125,PZ31_Dfold_8_solution_PZ31_Dfold_8_refined_C1'-gGSP.csv,PZ31_Dfold_8_solution.pdb,PZ31_Dfold_8_refined.pdb,refined_pair,PZ31
PZ31,dfold,9,3.112,0.088,PZ31_Dfold_9_solution_PZ31_Dfold_9_refined_C1'-gGSP.csv,PZ31_Dfold_9_solution.pdb,PZ31_Dfold_9_refined.pdb,refined_pair,PZ31
PZ31,ding,10,33.493,0.498,PZ31_Ding_10_solution_PZ31_Ding_10_refined_C1'-gGSP.csv,PZ31_Ding_10_solution.pdb,PZ31_Ding_10_refined.pdb,refined_pair,PZ31
PZ31,ding,1,73.038,0.609,PZ31_Ding_1_solution_PZ31_Ding_1_refined_C1'-gGSP.csv,PZ31_Ding_1_solution.pdb,PZ31_Ding_1_refined.pdb,refined_pair,PZ31
PZ31,ding,2,46.181,0.585,PZ31_Ding_2_solution_PZ31_Ding_2_refined_C1'-gGSP.csv,PZ31_Ding_2_solution.pdb,PZ31_Ding_2_refined.pdb,refined_pair,PZ31
PZ31,ding,3,45.201,0.566,PZ31_Ding_3_solution_PZ31_Ding_3_refined_C1'-gGSP.csv,PZ31_Ding_3_solution.pdb,PZ31_Ding_3_refined.pdb,refined_pair,PZ31
PZ31,ding,4,37.729,0.553,PZ31_Ding_4_solution_PZ31_Ding_4_refined_C1'-gGSP.csv,PZ31_Ding_4_solution.pdb,PZ31_Ding_4_refined.pdb,refined_pair,PZ31
PZ31,ding,5,37.206,0.536,PZ31_Ding_5_solution_PZ31_Ding_5_refined_C1'-gGSP.csv,PZ31_Ding_5_solution.pdb,PZ31_Ding_5_refined.pdb,refined_pair,PZ31
PZ31,ding,6,33.911,0.544,PZ31_Ding_6_solution_PZ31_Ding_6_refined_C1'-gGSP.csv,PZ31_Ding_6_solution.pdb,PZ31_Ding_6_refined.pdb,refined_pair,PZ31
PZ31,ding,7,29.761,0.487,PZ31_Ding_7_solution_PZ31_Ding_7_refined_C1'-gGSP.csv,PZ31_Ding_7_solution.pdb,PZ31_Ding_7_refined.pdb,refined_pair,PZ31
PZ31,ding,8,30.156,0.484,PZ31_Ding_8_solution_PZ31_Ding_8_refined_C1'-gGSP.csv,PZ31_Ding_8_solution.pdb,PZ31_Ding_8_refined.pdb,refined_pair,PZ31
PZ31,ding,9,39.342,0.514,PZ31_Ding_9_solution_PZ31_Ding_9_refined_C1'-gGSP.csv,PZ31_Ding_9_solution.pdb,PZ31_Ding_9_refined.pdb,refined_pair,PZ31
PZ31,dokholyan,1,91.614,0.666,PZ31_Dokholyan_1_solution_PZ31_Dokholyan_1_refined_C1'-gGSP.csv,PZ31_Dokholyan_1_solution.pdb,PZ31_Dokholyan_1_refined.pdb,refined_pair,PZ31
PZ31,dokholyan,2,92.293,0.699,PZ31_Dokholyan_2_solution_PZ31_Dokholyan_2_refined_C1'-gGSP.csv,PZ31_Dokholyan_2_solution.pdb,PZ31_Dokholyan_2_refined.pdb,refined_pair,PZ31
PZ31,nithin,1,46.739,0.689,PZ31_Nithin_1_solution_PZ31_Nithin_1_refined_C1'-gGSP.csv,PZ31_Nithin_1_solution.pdb,PZ31_Nithin_1_refined.pdb,refined_pair,PZ31
PZ31,nithin,2,46.54,0.688,PZ31_Nithin_2_solution_PZ31_Nithin_2_refined_C1'-gGSP.csv,PZ31_Nithin_2_solution.pdb,PZ31_Nithin_2_refined.pdb,refined_pair,PZ31
PZ31,nithin,3,48.317,0.693,PZ31_Nithin_3_solution_PZ31_Nithin_3_refined_C1'-gGSP.csv,PZ31_Nithin_3_solution.pdb,PZ31_Nithin_3_refined.pdb,refined_pair,PZ31
PZ31,nithin,4,45.289,0.697,PZ31_Nithin_4_solution_PZ31_Nithin_4_refined_C1'-gGSP.csv,PZ31_Nithin_4_solution.pdb,PZ31_Nithin_4_refined.pdb,refined_pair,PZ31
PZ31,nithin,5,46.36,0.682,PZ31_Nithin_5_solution_PZ31_Nithin_5_refined_C1'-gGSP.csv,PZ31_Nithin_5_solution.pdb,PZ31_Nithin_5_refined.pdb,refined_pair,PZ31
PZ31,perez,10,41.057,0.621,PZ31_Perez_10_solution_PZ31_Perez_10_refined_C1'-gGSP.csv,PZ31_Perez_10_solution.pdb,PZ31_Perez_10_refined.pdb,refined_pair,PZ31
PZ31,perez,1,40.57,0.584,PZ31_Perez_1_solution_PZ31_Perez_1_refined_C1'-gGSP.csv,PZ31_Perez_1_solution.pdb,PZ31_Perez_1_refined.pdb,refined_pair,PZ31
PZ31,perez,2,27.164,0.529,PZ31_Perez_2_solution_PZ31_Perez_2_refined_C1'-gGSP.csv,PZ31_Perez_2_solution.pdb,PZ31_Perez_2_refined.pdb,refined_pair,PZ31
PZ31,perez,3,30.544,0.574,PZ31_Perez_3_solution_PZ31_Perez_3_refined_C1'-gGSP.csv,PZ31_Perez_3_solution.pdb,PZ31_Perez_3_refined.pdb,refined_pair,PZ31
PZ31,perez,4,29.143,0.529,PZ31_Perez_4_solution_PZ31_Perez_4_refined_C1'-gGSP.csv,PZ31_Perez_4_solution.pdb,PZ31_Perez_4_refined.pdb,refined_pair,PZ31
PZ31,perez,5,29.643,0.601,PZ31_Perez_5_solution_PZ31_Perez_5_refined_C1'-gGSP.csv,PZ31_Perez_5_solution.pdb,PZ31_Perez_5_refined.pdb,refined_pair,PZ31
PZ31,perez,6,12.691,0.431,PZ31_Perez_6_solution_PZ31_Perez_6_refined_C1'-gGSP.csv,PZ31_Perez_6_solution.pdb,PZ31_Perez_6_refined.pdb,refined_pair,PZ31
PZ31,perez,7,24.49,0.49,PZ31_Perez_7_solution_PZ31_Perez_7_refined_C1'-gGSP.csv,PZ31_Perez_7_solution.pdb,PZ31_Perez_7_refined.pdb,refined_pair,PZ31
PZ31,perez,8,24.666,0.5,PZ31_Perez_8_solution_PZ31_Perez_8_refined_C1'-gGSP.csv,PZ31_Perez_8_solution.pdb,PZ31_Perez_8_refined.pdb,refined_pair,PZ31
PZ31,perez,9,27.543,0.532,PZ31_Perez_9_solution_PZ31_Perez_9_refined_C1'-gGSP.csv,PZ31_Perez_9_solution.pdb,PZ31_Perez_9_refined.pdb,refined_pair,PZ31
PZ31,rnacomposer,1,31.746,0.592,PZ31_RNAComposer_1_solution_PZ31_RNAComposer_1_refined_C1'-gGSP.csv,PZ31_RNAComposer_1_solution.pdb,PZ31_RNAComposer_1_refined.pdb,refined_pair,PZ31
PZ31,rnacomposer,2,50.919,0.592,PZ31_RNAComposer_2_solution_PZ31_RNAComposer_2_refined_C1'-gGSP.csv,PZ31_RNAComposer_2_solution.pdb,PZ31_RNAComposer_2_refined.pdb,refined_pair,PZ31
PZ31,rnacomposer,3,52.026,0.628,PZ31_RNAComposer_3_solution_PZ31_RNAComposer_3_refined_C1'-gGSP.csv,PZ31_RNAComposer_3_solution.pdb,PZ31_RNAComposer_3_refined.pdb,refined_pair,PZ31
PZ31,rnacomposer,4,59.913,0.612,PZ31_RNAComposer_4_solution_PZ31_RNAComposer_4_refined_C1'-gGSP.csv,PZ31_RNAComposer_4_solution.pdb,PZ31_RNAComposer_4_refined.pdb,refined_pair,PZ31
PZ31,rnacomposer,5,45.567,0.619,PZ31_RNAComposer_5_solution_PZ31_RNAComposer_5_refined_C1'-gGSP.csv,PZ31_RNAComposer_5_solution.pdb,PZ31_RNAComposer_5_refined.pdb,refined_pair,PZ31
PZ31,simrna,1,79.844,0.017,PZ31_SimRNA_1_solution_PZ31_SimRNA_1_refined_C1'-gGSP.csv,PZ31_SimRNA_1_solution.pdb,PZ31_SimRNA_1_refined.pdb,refined_pair,PZ31
PZ31,simrna,2,59.825,0.157,PZ31_SimRNA_2_solution_PZ31_SimRNA_2_refined_C1'-gGSP.csv,PZ31_SimRNA_2_solution.pdb,PZ31_SimRNA_2_refined.pdb,refined_pair,PZ31
PZ31,simrna,3,69.136,0.117,PZ31_SimRNA_3_solution_PZ31_SimRNA_3_refined_C1'-gGSP.csv,PZ31_SimRNA_3_solution.pdb,PZ31_SimRNA_3_refined.pdb,refined_pair,PZ31
PZ31,simrna,4,57.467,0.116,PZ31_SimRNA_4_solution_PZ31_SimRNA_4_refined_C1'-gGSP.csv,PZ31_SimRNA_4_solution.pdb,PZ31_SimRNA_4_refined.pdb,refined_pair,PZ31
PZ31,simrna,5,30.985,0.149,PZ31_SimRNA_5_solution_PZ31_SimRNA_5_refined_C1'-gGSP.csv,PZ31_SimRNA_5_solution.pdb,PZ31_SimRNA_5_refined.pdb,refined_pair,PZ31
PZ31,szachniuk,1,49.267,0.587,PZ31_Szachniuk_1_solution_PZ31_Szachniuk_1_refined_C1'-gGSP.csv,PZ31_Szachniuk_1_solution.pdb,PZ31_Szachniuk_1_refined.pdb,refined_pair,PZ31
PZ31,szachniuk,2,52.359,0.64,PZ31_Szachniuk_2_solution_PZ31_Szachniuk_2_refined_C1'-gGSP.csv,PZ31_Szachniuk_2_solution.pdb,PZ31_Szachniuk_2_refined.pdb,refined_pair,PZ31
PZ31,szachniuk,3,59.123,0.658,PZ31_Szachniuk_3_solution_PZ31_Szachniuk_3_refined_C1'-gGSP.csv,PZ31_Szachniuk_3_solution.pdb,PZ31_Szachniuk_3_refined.pdb,refined_pair,PZ31
PZ31,szachniuk,4,47.787,0.7,PZ31_Szachniuk_4_solution_PZ31_Szachniuk_4_refined_C1'-gGSP.csv,PZ31_Szachniuk_4_solution.pdb,PZ31_Szachniuk_4_refined.pdb,refined_pair,PZ31
PZ31,szachniuk,5,82.607,0.664,PZ31_Szachniuk_5_solution_PZ31_Szachniuk_5_refined_C1'-gGSP.csv,PZ31_Szachniuk_5_solution.pdb,PZ31_Szachniuk_5_refined.pdb,refined_pair,PZ31
PZ31,xiao,1,38.16,0.551,PZ31_Xiao_1_solution_PZ31_Xiao_1_refined_C1'-gGSP.csv,PZ31_Xiao_1_solution.pdb,PZ31_Xiao_1_refined.pdb,refined_pair,PZ31
PZ31,xiao,2,25.234,0.527,PZ31_Xiao_2_solution_PZ31_Xiao_2_refined_C1'-gGSP.csv,PZ31_Xiao_2_solution.pdb,PZ31_Xiao_2_refined.pdb,refined_pair,PZ31
PZ31,xiao,3,29.091,0.514,PZ31_Xiao_3_solution_PZ31_Xiao_3_refined_C1'-gGSP.csv,PZ31_Xiao_3_solution.pdb,PZ31_Xiao_3_refined.pdb,refined_pair,PZ31
PZ31,xiao,4,29.865,0.537,PZ31_Xiao_4_solution_PZ31_Xiao_4_refined_C1'-gGSP.csv,PZ31_Xiao_4_solution.pdb,PZ31_Xiao_4_refined.pdb,refined_pair,PZ31
PZ31,xiao,5,34.93,0.53,PZ31_Xiao_5_solution_PZ31_Xiao_5_refined_C1'-gGSP.csv,PZ31_Xiao_5_solution.pdb,PZ31_Xiao_5_refined.pdb,refined_pair,PZ31
PZ32,ares,10,33.821,0.548,PZ32_ARES_10_solution_PZ32_ARES_10_refined_C1'-gGSP.csv,PZ32_ARES_10_solution.pdb,PZ32_ARES_10_refined.pdb,refined_pair,PZ32
PZ32,ares,1,3.85,0.299,PZ32_ARES_1_solution_PZ32_ARES_1_refined_C1'-gGSP.csv,PZ32_ARES_1_solution.pdb,PZ32_ARES_1_refined.pdb,refined_pair,PZ32
PZ32,ares,2,3.759,0.31,PZ32_ARES_2_solution_PZ32_ARES_2_refined_C1'-gGSP.csv,PZ32_ARES_2_solution.pdb,PZ32_ARES_2_refined.pdb,refined_pair,PZ32
PZ32,ares,3,3.909,0.297,PZ32_ARES_3_solution_PZ32_ARES_3_refined_C1'-gGSP.csv,PZ32_ARES_3_solution.pdb,PZ32_ARES_3_refined.pdb,refined_pair,PZ32
PZ32,ares,4,4.691,0.301,PZ32_ARES_4_solution_PZ32_ARES_4_refined_C1'-gGSP.csv,PZ32_ARES_4_solution.pdb,PZ32_ARES_4_refined.pdb,refined_pair,PZ32
PZ32,ares,5,24.875,0.548,PZ32_ARES_5_solution_PZ32_ARES_5_refined_C1'-gGSP.csv,PZ32_ARES_5_solution.pdb,PZ32_ARES_5_refined.pdb,refined_pair,PZ32
PZ32,ares,6,18.8,0.528,PZ32_ARES_6_solution_PZ32_ARES_6_refined_C1'-gGSP.csv,PZ32_ARES_6_solution.pdb,PZ32_ARES_6_refined.pdb,refined_pair,PZ32
PZ32,ares,7,18.344,0.495,PZ32_ARES_7_solution_PZ32_ARES_7_refined_C1'-gGSP.csv,PZ32_ARES_7_solution.pdb,PZ32_ARES_7_refined.pdb,refined_pair,PZ32
PZ32,ares,8,25.524,0.556,PZ32_ARES_8_solution_PZ32_ARES_8_refined_C1'-gGSP.csv,PZ32_ARES_8_solution.pdb,PZ32_ARES_8_refined.pdb,refined_pair,PZ32
PZ32,ares,9,24.887,0.56,PZ32_ARES_9_solution_PZ32_ARES_9_refined_C1'-gGSP.csv,PZ32_ARES_9_solution.pdb,PZ32_ARES_9_refined.pdb,refined_pair,PZ32
PZ32,boniecki,1,3.822,0.028,PZ32_Boniecki_1_solution_PZ32_Boniecki_1_refined_C1'-gGSP.csv,PZ32_Boniecki_1_solution.pdb,PZ32_Boniecki_1_refined.pdb,refined_pair,PZ32
PZ32,boniecki,2,3.956,0.052,PZ32_Boniecki_2_solution_PZ32_Boniecki_2_refined_C1'-gGSP.csv,PZ32_Boniecki_2_solution.pdb,PZ32_Boniecki_2_refined.pdb,refined_pair,PZ32
PZ32,boniecki,3,4.243,0.054,PZ32_Boniecki_3_solution_PZ32_Boniecki_3_refined_C1'-gGSP.csv,PZ32_Boniecki_3_solution.pdb,PZ32_Boniecki_3_refined.pdb,refined_pair,PZ32
PZ32,boniecki,4,3.861,0.029,PZ32_Boniecki_4_solution_PZ32_Boniecki_4_refined_C1'-gGSP.csv,PZ32_Boniecki_4_solution.pdb,PZ32_Boniecki_4_refined.pdb,refined_pair,PZ32
PZ32,boniecki,5,8.034,0.015,PZ32_Boniecki_5_solution_PZ32_Boniecki_5_refined_C1'-gGSP.csv,PZ32_Boniecki_5_solution.pdb,PZ32_Boniecki_5_refined.pdb,refined_pair,PZ32
PZ32,bujnicki,1,5.399,0.37,PZ32_Bujnicki_1_solution_PZ32_Bujnicki_1_refined_C1'-gGSP.csv,PZ32_Bujnicki_1_solution.pdb,PZ32_Bujnicki_1_refined.pdb,refined_pair,PZ32
PZ32,bujnicki,2,13.759,0.459,PZ32_Bujnicki_2_solution_PZ32_Bujnicki_2_refined_C1'-gGSP.csv,PZ32_Bujnicki_2_solution.pdb,PZ32_Bujnicki_2_refined.pdb,refined_pair,PZ32
PZ32,bujnicki,3,4.231,0.296,PZ32_Bujnicki_3_solution_PZ32_Bujnicki_3_refined_C1'-gGSP.csv,PZ32_Bujnicki_3_solution.pdb,PZ32_Bujnicki_3_refined.pdb,refined_pair,PZ32
PZ32,bujnicki,4,17.864,0.453,PZ32_Bujnicki_4_solution_PZ32_Bujnicki_4_refined_C1'-gGSP.csv,PZ32_Bujnicki_4_solution.pdb,PZ32_Bujnicki_4_refined.pdb,refined_pair,PZ32
PZ32,bujnicki,5,3.802,0.308,PZ32_Bujnicki_5_solution_PZ32_Bujnicki_5_refined_C1'-gGSP.csv,PZ32_Bujnicki_5_solution.pdb,PZ32_Bujnicki_5_refined.pdb,refined_pair,PZ32
PZ32,das,10,33.821,0.548,PZ32_Das_10_solution_PZ32_Das_10_refined_C1'-gGSP.csv,PZ32_Das_10_solution.pdb,PZ32_Das_10_refined.pdb,refined_pair,PZ32
PZ32,das,1,6.032,0.396,PZ32_Das_1_solution_PZ32_Das_1_refined_C1'-gGSP.csv,PZ32_Das_1_solution.pdb,PZ32_Das_1_refined.pdb,refined_pair,PZ32
PZ32,das,2,7.499,0.427,PZ32_Das_2_solution_PZ32_Das_2_refined_C1'-gGSP.csv,PZ32_Das_2_solution.pdb,PZ32_Das_2_refined.pdb,refined_pair,PZ32
PZ32,das,3,5.364,0.359,PZ32_Das_3_solution_PZ32_Das_3_refined_C1'-gGSP.csv,PZ32_Das_3_solution.pdb,PZ32_Das_3_refined.pdb,refined_pair,PZ32
PZ32,das,4,26.012,0.493,PZ32_Das_4_solution_PZ32_Das_4_refined_C1'-gGSP.csv,PZ32_Das_4_solution.pdb,PZ32_Das_4_refined.pdb,refined_pair,PZ32
PZ32,das,5,39.271,0.582,PZ32_Das_5_solution_PZ32_Das_5_refined_C1'-gGSP.csv,PZ32_Das_5_solution.pdb,PZ32_Das_5_refined.pdb,refined_pair,PZ32
PZ32,das,6,3.85,0.299,PZ32_Das_6_solution_PZ32_Das_6_refined_C1'-gGSP.csv,PZ32_Das_6_solution.pdb,PZ32_Das_6_refined.pdb,refined_pair,PZ32
PZ32,das,7,4.691,0.301,PZ32_Das_7_solution_PZ32_Das_7_refined_C1'-gGSP.csv,PZ32_Das_7_solution.pdb,PZ32_Das_7_refined.pdb,refined_pair,PZ32
PZ32,das,8,18.8,0.528,PZ32_Das_8_solution_PZ32_Das_8_refined_C1'-gGSP.csv,PZ32_Das_8_solution.pdb,PZ32_Das_8_refined.pdb,refined_pair,PZ32
PZ32,das,9,18.344,0.495,PZ32_Das_9_solution_PZ32_Das_9_refined_C1'-gGSP.csv,PZ32_Das_9_solution.pdb,PZ32_Das_9_refined.pdb,refined_pair,PZ32
PZ32,dfold,10,4.833,0.129,PZ32_Dfold_10_solution_PZ32_Dfold_10_refined_C1'-gGSP.csv,PZ32_Dfold_10_solution.pdb,PZ32_Dfold_10_refined.pdb,refined_pair,PZ32
PZ32,dfold,1,10.464,0.202,PZ32_Dfold_1_solution_PZ32_Dfold_1_refined_C1'-gGSP.csv,PZ32_Dfold_1_solution.pdb,PZ32_Dfold_1_refined.pdb,refined_pair,PZ32
PZ32,dfold,2,21.989,0.301,PZ32_Dfold_2_solution_PZ32_Dfold_2_refined_C1'-gGSP.csv,PZ32_Dfold_2_solution.pdb,PZ32_Dfold_2_refined.pdb,refined_pair,PZ32
PZ32,dfold,3,9.323,0.069,PZ32_Dfold_3_solution_PZ32_Dfold_3_refined_C1'-gGSP.csv,PZ32_Dfold_3_solution.pdb,PZ32_Dfold_3_refined.pdb,refined_pair,PZ32
PZ32,dfold,4,9.351,0.138,PZ32_Dfold_4_solution_PZ32_Dfold_4_refined_C1'-gGSP.csv,PZ32_Dfold_4_solution.pdb,PZ32_Dfold_4_refined.pdb,refined_pair,PZ32
