Target,Type,Source,ModelGroup,gGSP
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_2,35.613
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_3,35.912
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_4,39.0
PZ28tBox,Riboswitch,RNA Puzzles,Bujnicki_5,35.501
PZ28tBox,Riboswitch,RNA Puzzles,Chen_1,36.284
PZ28tBox,Riboswitch,RNA Puzzles,Chen_10,36.495
PZ28tBox,Riboswitch,RNA Puzzles,Chen_2,36.063
PZ28tBox,Riboswitch,RNA Puzzles,Chen_3,37.804
PZ28tBox,Riboswitch,RNA Puzzles,Chen_4,37.307
PZ28tBox,Riboswitch,RNA Puzzles,Chen_5,37.236
PZ28tBox,Riboswitch,RNA Puzzles,Chen_6,39.136
PZ28tBox,Riboswitch,RNA Puzzles,Chen_7,35.808
PZ28tBox,Riboswitch,RNA Puzzles,Chen_8,36.152
PZ28tBox,Riboswitch,RNA Puzzles,Chen_9,36.414
PZ28tBox,Riboswitch,RNA Puzzles,Das_1,40.611
PZ28tBox,Riboswitch,RNA Puzzles,Das_10,38.306
PZ28tBox,Riboswitch,RNA Puzzles,Das_2,37.069
PZ28tBox,Riboswitch,RNA Puzzles,Das_3,41.436
PZ28tBox,Riboswitch,RNA Puzzles,Das_4,37.7
PZ28tBox,Riboswitch,RNA Puzzles,Das_5,43.421
PZ28tBox,Riboswitch,RNA Puzzles,Das_6,37.015
PZ28tBox,Riboswitch,RNA Puzzles,Das_7,36.964
PZ28tBox,Riboswitch,RNA Puzzles,Das_8,36.542
PZ28tBox,Riboswitch,RNA Puzzles,Das_9,37.893
PZ28tBox,Riboswitch,RNA Puzzles,Ding_1,31.696
PZ28tBox,Riboswitch,RNA Puzzles,Ding_2,32.67
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_1,36.848
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_10,36.413
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_2,38.86
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_3,58.207
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_4,35.9
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_5,38.095
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_6,37.069
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_7,35.927
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_8,38.306
PZ28tBox,Riboswitch,RNA Puzzles,FARFAR2_9,35.334
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_1,19.795
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_2,23.615
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_3,21.82
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_4,22.553
PZ28tBox,Riboswitch,RNA Puzzles,iFoldRNA_5,21.037
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_1,41.741
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_2,39.99
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_3,40.483
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_4,42.017
PZ28tBox,Riboswitch,RNA Puzzles,RNAComposer_5,40.008
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_1,22.778
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_2,24.833
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_3,24.822
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_4,18.908
PZ28tBox,Riboswitch,RNA Puzzles,SimRNA_5,21.966
PZ28tBox,Riboswitch,RNA Puzzles,TFN_1,43.86
PZ28tBox,Riboswitch,RNA Puzzles,TFN_10,41.834
PZ28tBox,Riboswitch,RNA Puzzles,TFN_2,35.642
PZ28tBox,Riboswitch,RNA Puzzles,TFN_3,70.113
PZ28tBox,Riboswitch,RNA Puzzles,TFN_4,39.883
PZ28tBox,Riboswitch,RNA Puzzles,TFN_5,38.712
PZ28tBox,Riboswitch,RNA Puzzles,TFN_6,38.693
PZ28tBox,Riboswitch,RNA Puzzles,TFN_7,39.736
PZ28tBox,Riboswitch,RNA Puzzles,TFN_8,36.709
PZ28tBox,Riboswitch,RNA Puzzles,TFN_9,38.812
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_1,26.605
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_2,24.109
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_3,25.671
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_4,29.446
PZ28tBox,Riboswitch,RNA Puzzles,Xiao_5,30.547
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_1,38.009
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_2,74.641
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_3,38.628
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_4,39.611
PZ28tRNA,Riboswitch,RNA Puzzles,Adamiak_5,38.19
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_1,36.565
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_2,35.613
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_3,35.912
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_4,39.0
PZ28tRNA,Riboswitch,RNA Puzzles,Bujnicki_5,35.501
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_1,36.284
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_10,36.495
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_2,36.063
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_3,37.804
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_4,37.307
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_5,37.236
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_6,39.136
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_7,35.808
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_8,36.152
PZ28tRNA,Riboswitch,RNA Puzzles,Chen_9,36.414
PZ28tRNA,Riboswitch,RNA Puzzles,Das_1,40.611
PZ28tRNA,Riboswitch,RNA Puzzles,Das_10,38.306
PZ28tRNA,Riboswitch,RNA Puzzles,Das_2,37.069
PZ28tRNA,Riboswitch,RNA Puzzles,Das_3,41.436
PZ28tRNA,Riboswitch,RNA Puzzles,Das_4,37.7
PZ28tRNA,Riboswitch,RNA Puzzles,Das_5,43.421
PZ28tRNA,Riboswitch,RNA Puzzles,Das_6,37.015
PZ28tRNA,Riboswitch,RNA Puzzles,Das_7,36.964
PZ28tRNA,Riboswitch,RNA Puzzles,Das_8,36.542
PZ28tRNA,Riboswitch,RNA Puzzles,Das_9,37.893
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_1,31.696
PZ28tRNA,Riboswitch,RNA Puzzles,Ding_2,32.67
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_1,36.848
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_10,36.413
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_2,38.86
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_3,58.207
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_4,35.9
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_5,38.095
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_6,37.069
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_7,35.927
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_8,38.306
PZ28tRNA,Riboswitch,RNA Puzzles,FARFAR2_9,35.334
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_1,19.795
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_2,23.615
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_3,21.82
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_4,22.553
PZ28tRNA,Riboswitch,RNA Puzzles,iFoldRNA_5,21.037
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_1,41.741
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_2,39.99
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_3,40.483
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_4,42.017
PZ28tRNA,Riboswitch,RNA Puzzles,RNAComposer_5,40.008
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_1,22.778
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_2,24.833
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_3,24.822
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_4,18.908
PZ28tRNA,Riboswitch,RNA Puzzles,SimRNA_5,21.966
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_1,43.86
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_10,41.834
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_2,35.642
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_3,70.113
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_4,39.883
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_5,38.712
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_6,38.693
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_7,39.736
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_8,36.709
PZ28tRNA,Riboswitch,RNA Puzzles,TFN_9,38.812
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_1,26.605
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_2,24.109
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_3,25.671
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_4,29.446
PZ28tRNA,Riboswitch,RNA Puzzles,Xiao_5,30.547
PZ29,Riboswitch,RNA Puzzles,Chen_10,100.0
PZ29,Riboswitch,RNA Puzzles,Chen_1,59.142
PZ29,Riboswitch,RNA Puzzles,Chen_2,83.724
PZ29,Riboswitch,RNA Puzzles,Chen_3,100.0
PZ29,Riboswitch,RNA Puzzles,Chen_4,100.0
PZ29,Riboswitch,RNA Puzzles,Chen_5,100.0
PZ29,Riboswitch,RNA Puzzles,Chen_6,37.217
PZ29,Riboswitch,RNA Puzzles,Chen_7,43.922
PZ29,Riboswitch,RNA Puzzles,Chen_8,100.0
PZ29,Riboswitch,RNA Puzzles,Chen_9,100.0
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_10,54.585
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_1,39.277
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_2,100.0
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_3,96.66
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_4,96.387
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_5,94.789
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_6,55.444
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_7,73.771
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_8,99.811
PZ29,Riboswitch,RNA Puzzles,DasPOSTDEADLINE_9,82.002
PZ29,Riboswitch,RNA Puzzles,Dokholyan_1,27.321
PZ29,Riboswitch,RNA Puzzles,RNAComposer_1,100.0
PZ29,Riboswitch,RNA Puzzles,RNAComposer_2,65.336
PZ29,Riboswitch,RNA Puzzles,RNAComposer_3,100.0
PZ29,Riboswitch,RNA Puzzles,RNAComposer_4,93.825
PZ29,Riboswitch,RNA Puzzles,RNAComposer_5,100.0
PZ29,Riboswitch,RNA Puzzles,SimRNA_1,38.879
PZ29,Riboswitch,RNA Puzzles,SimRNA_2,38.353
PZ29,Riboswitch,RNA Puzzles,SimRNA_3,52.192
PZ29,Riboswitch,RNA Puzzles,SimRNA_4,39.722
PZ29,Riboswitch,RNA Puzzles,SimRNA_5,38.16
PZ29,Riboswitch,RNA Puzzles,Szachniuk_1,100.0
PZ29,Riboswitch,RNA Puzzles,Szachniuk_2,100.0
PZ29,Riboswitch,RNA Puzzles,Szachniuk_3,100.0
PZ29,Riboswitch,RNA Puzzles,Szachniuk_4,100.0
PZ29,Riboswitch,RNA Puzzles,Szachniuk_5,100.0
PZ3,Riboswitch,RNA Puzzles,bujnicki_1,45.723
PZ3,Riboswitch,RNA Puzzles,bujnicki_2,35.07
PZ3,Riboswitch,RNA Puzzles,chen_1,98.482
PZ3,Riboswitch,RNA Puzzles,das_1,35.988
PZ3,Riboswitch,RNA Puzzles,das_2,37.818
PZ3,Riboswitch,RNA Puzzles,das_3,36.48
PZ3,Riboswitch,RNA Puzzles,das_4,39.096
PZ3,Riboswitch,RNA Puzzles,das_5,36.967
PZ3,Riboswitch,RNA Puzzles,dokholyan_1,36.519
PZ3,Riboswitch,RNA Puzzles,dokholyan_2,54.2
PZ3,Riboswitch,RNA Puzzles,major_1,11.047
PZ3,Riboswitch,RNA Puzzles,major_2,40.586
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_1,56.732
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_2,59.698
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_3,56.613
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_4,59.713
PZ30,RNA-binding protein,RNA Puzzles,Bujnicki_5,61.14
PZ30,RNA-binding protein,RNA Puzzles,Chen_10,65.349
PZ30,RNA-binding protein,RNA Puzzles,Chen_1,100.0
PZ30,RNA-binding protein,RNA Puzzles,Chen_2,82.044
PZ30,RNA-binding protein,RNA Puzzles,Chen_3,67.585
PZ30,RNA-binding protein,RNA Puzzles,Chen_4,78.157
PZ30,RNA-binding protein,RNA Puzzles,Chen_5,63.939
PZ30,RNA-binding protein,RNA Puzzles,Chen_6,63.475
PZ30,RNA-binding protein,RNA Puzzles,Chen_7,62.516
PZ30,RNA-binding protein,RNA Puzzles,Chen_8,64.017
PZ30,RNA-binding protein,RNA Puzzles,Chen_9,99.816
PZ30,RNA-binding protein,RNA Puzzles,Ding_1,81.473
PZ30,RNA-binding protein,RNA Puzzles,Ding_2,84.575
PZ30,RNA-binding protein,RNA Puzzles,Ding_3,78.854
PZ30,RNA-binding protein,RNA Puzzles,Ding_4,82.862
PZ30,RNA-binding protein,RNA Puzzles,Ding_5,82.517
PZ30,RNA-binding protein,RNA Puzzles,Ding_6,79.868
PZ30,RNA-binding protein,RNA Puzzles,Ding_7,77.023
PZ30,RNA-binding protein,RNA Puzzles,Ding_8,87.192
PZ30,RNA-binding protein,RNA Puzzles,Nithin_1,10.048
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_1,61.419
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_2,50.753
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_3,92.089
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_4,50.272
PZ30,RNA-binding protein,RNA Puzzles,Szachniuk_5,57.096
PZ30,RNA-binding protein,RNA Puzzles,Xiao_1,64.42
PZ30,RNA-binding protein,RNA Puzzles,Xiao_2,58.763
PZ30,RNA-binding protein,RNA Puzzles,Xiao_3,55.967
PZ30,RNA-binding protein,RNA Puzzles,Xiao_4,60.691
PZ30,RNA-binding protein,RNA Puzzles,Xiao_5,50.901
PZ31,Viral element,RNA Puzzles,Bujnicki_1,68.292
PZ31,Viral element,RNA Puzzles,Bujnicki_2,100.0
PZ31,Viral element,RNA Puzzles,Bujnicki_3,64.824
PZ31,Viral element,RNA Puzzles,Bujnicki_4,100.0
PZ31,Viral element,RNA Puzzles,Bujnicki_5,100.0
PZ31,Viral element,RNA Puzzles,Chen_10,100.0
PZ31,Viral element,RNA Puzzles,Chen_1,100.0
PZ31,Viral element,RNA Puzzles,Chen_2,99.95
PZ31,Viral element,RNA Puzzles,Chen_3,100.0
PZ31,Viral element,RNA Puzzles,Chen_4,67.754
PZ31,Viral element,RNA Puzzles,Chen_5,100.0
PZ31,Viral element,RNA Puzzles,Chen_6,100.0
PZ31,Viral element,RNA Puzzles,Chen_7,100.0
PZ31,Viral element,RNA Puzzles,Chen_8,96.628
PZ31,Viral element,RNA Puzzles,Chen_9,100.0
PZ31,Viral element,RNA Puzzles,Dfold_10,25.947
PZ31,Viral element,RNA Puzzles,Dfold_1,4.986
PZ31,Viral element,RNA Puzzles,Dfold_2,52.666
PZ31,Viral element,RNA Puzzles,Dfold_3,14.575
PZ31,Viral element,RNA Puzzles,Dfold_4,5.923
PZ31,Viral element,RNA Puzzles,Dfold_5,5.502
PZ31,Viral element,RNA Puzzles,Dfold_6,5.368
PZ31,Viral element,RNA Puzzles,Dfold_7,4.359
PZ31,Viral element,RNA Puzzles,Dfold_8,10.87
PZ31,Viral element,RNA Puzzles,Dfold_9,5.361
PZ31,Viral element,RNA Puzzles,Ding_10,51.244
PZ31,Viral element,RNA Puzzles,Ding_1,100.0
PZ31,Viral element,RNA Puzzles,Ding_2,100.0
PZ31,Viral element,RNA Puzzles,Ding_3,100.0
PZ31,Viral element,RNA Puzzles,Ding_4,87.966
PZ31,Viral element,RNA Puzzles,Ding_5,62.078
PZ31,Viral element,RNA Puzzles,Ding_6,61.077
PZ31,Viral element,RNA Puzzles,Ding_7,49.287
PZ31,Viral element,RNA Puzzles,Ding_8,48.555
PZ31,Viral element,RNA Puzzles,Ding_9,53.498
PZ31,Viral element,RNA Puzzles,Dokholyan_1,100.0
PZ31,Viral element,RNA Puzzles,Dokholyan_2,100.0
PZ31,Viral element,RNA Puzzles,Nithin_1,67.156
PZ31,Viral element,RNA Puzzles,Nithin_2,76.239
PZ31,Viral element,RNA Puzzles,Nithin_3,68.242
PZ31,Viral element,RNA Puzzles,Nithin_4,66.332
PZ31,Viral element,RNA Puzzles,Nithin_5,71.123
PZ31,Viral element,RNA Puzzles,Perez_10,53.788
PZ31,Viral element,RNA Puzzles,Perez_1,58.388
PZ31,Viral element,RNA Puzzles,Perez_2,40.275
PZ31,Viral element,RNA Puzzles,Perez_3,43.601
PZ31,Viral element,RNA Puzzles,Perez_4,43.095
PZ31,Viral element,RNA Puzzles,Perez_5,43.923
PZ31,Viral element,RNA Puzzles,Perez_6,25.785
PZ31,Viral element,RNA Puzzles,Perez_7,37.483
PZ31,Viral element,RNA Puzzles,Perez_8,39.28
PZ31,Viral element,RNA Puzzles,Perez_9,40.214
PZ31,Viral element,RNA Puzzles,RNAComposer_1,61.597
PZ31,Viral element,RNA Puzzles,RNAComposer_2,76.36
PZ31,Viral element,RNA Puzzles,RNAComposer_3,89.816
PZ31,Viral element,RNA Puzzles,RNAComposer_4,94.742
PZ31,Viral element,RNA Puzzles,RNAComposer_5,99.777
PZ31,Viral element,RNA Puzzles,SimRNA_1,100.0
PZ31,Viral element,RNA Puzzles,SimRNA_2,90.609
PZ31,Viral element,RNA Puzzles,SimRNA_3,100.0
PZ31,Viral element,RNA Puzzles,SimRNA_4,100.0
PZ31,Viral element,RNA Puzzles,SimRNA_5,57.687
PZ31,Viral element,RNA Puzzles,Szachniuk_1,93.411
PZ31,Viral element,RNA Puzzles,Szachniuk_2,100.0
PZ31,Viral element,RNA Puzzles,Szachniuk_3,100.0
PZ31,Viral element,RNA Puzzles,Szachniuk_4,67.945
PZ31,Viral element,RNA Puzzles,Szachniuk_5,100.0
PZ31,Viral element,RNA Puzzles,Xiao_1,55.203
PZ31,Viral element,RNA Puzzles,Xiao_2,36.906
PZ31,Viral element,RNA Puzzles,Xiao_3,39.942
PZ31,Viral element,RNA Puzzles,Xiao_4,45.579
PZ31,Viral element,RNA Puzzles,Xiao_5,76.282
PZ32,Aptamer,RNA Puzzles,ARES_10,80.227
PZ32,Aptamer,RNA Puzzles,ARES_1,7.119
PZ32,Aptamer,RNA Puzzles,ARES_2,6.906
PZ32,Aptamer,RNA Puzzles,ARES_3,7.188
PZ32,Aptamer,RNA Puzzles,ARES_4,9.94
PZ32,Aptamer,RNA Puzzles,ARES_5,54.782
PZ32,Aptamer,RNA Puzzles,ARES_6,35.593
PZ32,Aptamer,RNA Puzzles,ARES_7,33.918
PZ32,Aptamer,RNA Puzzles,ARES_8,80.853
PZ32,Aptamer,RNA Puzzles,ARES_9,86.145
PZ32,Aptamer,RNA Puzzles,Boniecki_1,11.712
PZ32,Aptamer,RNA Puzzles,Boniecki_2,9.799
PZ32,Aptamer,RNA Puzzles,Boniecki_3,12.177
PZ32,Aptamer,RNA Puzzles,Boniecki_4,8.342
PZ32,Aptamer,RNA Puzzles,Boniecki_5,14.269
PZ32,Aptamer,RNA Puzzles,Bujnicki_1,10.511
PZ32,Aptamer,RNA Puzzles,Bujnicki_2,32.862
PZ32,Aptamer,RNA Puzzles,Bujnicki_3,9.284
PZ32,Aptamer,RNA Puzzles,Bujnicki_4,39.87
PZ32,Aptamer,RNA Puzzles,Bujnicki_5,7.571
PZ32,Aptamer,RNA Puzzles,Chen_1,37.148
PZ32,Aptamer,RNA Puzzles,Chen_10,6.949
PZ32,Aptamer,RNA Puzzles,Chen_2,38.46
PZ32,Aptamer,RNA Puzzles,Chen_3,31.72
PZ32,Aptamer,RNA Puzzles,Chen_4,100.0
PZ32,Aptamer,RNA Puzzles,Chen_5,10.2
PZ32,Aptamer,RNA Puzzles,Chen_6,8.947
PZ32,Aptamer,RNA Puzzles,Chen_7,5.803
PZ32,Aptamer,RNA Puzzles,Chen_8,10.455
PZ32,Aptamer,RNA Puzzles,Chen_9,6.357
PZ32,Aptamer,RNA Puzzles,Das_10,80.227
PZ32,Aptamer,RNA Puzzles,Das_1,9.97
PZ32,Aptamer,RNA Puzzles,Das_2,15.696
PZ32,Aptamer,RNA Puzzles,Das_3,8.551
PZ32,Aptamer,RNA Puzzles,Das_4,50.138
PZ32,Aptamer,RNA Puzzles,Das_5,100.0
PZ32,Aptamer,RNA Puzzles,Das_6,7.119
PZ32,Aptamer,RNA Puzzles,Das_7,9.94
PZ32,Aptamer,RNA Puzzles,Das_8,35.593
PZ32,Aptamer,RNA Puzzles,Das_9,33.918
PZ32,Aptamer,RNA Puzzles,Dfold_10,11.746
PZ32,Aptamer,RNA Puzzles,Dfold_1,26.083
PZ32,Aptamer,RNA Puzzles,Dfold_2,66.998
PZ32,Aptamer,RNA Puzzles,Dfold_3,24.085
PZ32,Aptamer,RNA Puzzles,Dfold_4,22.389
PZ32,Aptamer,RNA Puzzles,Dfold_5,18.44
PZ32,Aptamer,RNA Puzzles,Dfold_6,7.545
PZ32,Aptamer,RNA Puzzles,Dfold_7,13.106
PZ32,Aptamer,RNA Puzzles,Dfold_8,13.919
PZ32,Aptamer,RNA Puzzles,Dfold_9,13.404
PZ32,Aptamer,RNA Puzzles,Ding_1,82.263
PZ32,Aptamer,RNA Puzzles,Ding_2,53.146
PZ32,Aptamer,RNA Puzzles,Ding_3,93.213
PZ32,Aptamer,RNA Puzzles,Ding_4,46.176
PZ32,Aptamer,RNA Puzzles,Ding_5,99.463
PZ32,Aptamer,RNA Puzzles,Ding_6,41.881
PZ32,Aptamer,RNA Puzzles,Ding_7,76.137
PZ32,Aptamer,RNA Puzzles,Ding_8,53.146
PZ32,Aptamer,RNA Puzzles,Dokholyan_1,26.595
PZ32,Aptamer,RNA Puzzles,Dokholyan_2,6.838
PZ32,Aptamer,RNA Puzzles,Dokholyan_3,10.634
PZ32,Aptamer,RNA Puzzles,FARFAR2_10,8.713
PZ32,Aptamer,RNA Puzzles,FARFAR2_1,9.787
PZ32,Aptamer,RNA Puzzles,FARFAR2_2,41.528
PZ32,Aptamer,RNA Puzzles,FARFAR2_3,9.97
PZ32,Aptamer,RNA Puzzles,FARFAR2_4,42.452
PZ32,Aptamer,RNA Puzzles,FARFAR2_5,15.696
PZ32,Aptamer,RNA Puzzles,FARFAR2_6,8.551
PZ32,Aptamer,RNA Puzzles,FARFAR2_7,7.499
PZ32,Aptamer,RNA Puzzles,FARFAR2_8,8.104
PZ32,Aptamer,RNA Puzzles,FARFAR2_9,71.365
PZ32,Aptamer,RNA Puzzles,Nithin_1,10.749
PZ32,Aptamer,RNA Puzzles,Nithin_2,11.576
PZ32,Aptamer,RNA Puzzles,Nithin_3,10.234
PZ32,Aptamer,RNA Puzzles,Nithin_4,7.375
PZ32,Aptamer,RNA Puzzles,Nithin_5,34.915
PZ32,Aptamer,RNA Puzzles,Perez_1,51.012
PZ32,Aptamer,RNA Puzzles,Perez_10,96.136
PZ32,Aptamer,RNA Puzzles,Perez_2,99.753
PZ32,Aptamer,RNA Puzzles,Perez_3,52.405
PZ32,Aptamer,RNA Puzzles,Perez_4,100.0
PZ32,Aptamer,RNA Puzzles,Perez_5,80.998
PZ32,Aptamer,RNA Puzzles,Perez_6,69.614
PZ32,Aptamer,RNA Puzzles,Perez_7,47.173
PZ32,Aptamer,RNA Puzzles,Perez_8,50.824
PZ32,Aptamer,RNA Puzzles,Perez_9,33.019
PZ32,Aptamer,RNA Puzzles,RNAComposer_1,9.429
PZ32,Aptamer,RNA Puzzles,RNAComposer_2,9.356
PZ32,Aptamer,RNA Puzzles,RNAComposer_3,99.83
PZ32,Aptamer,RNA Puzzles,RNAComposer_4,35.738
PZ32,Aptamer,RNA Puzzles,RNAComposer_5,6.928
PZ32,Aptamer,RNA Puzzles,SimRNA_1,32.308
PZ32,Aptamer,RNA Puzzles,SimRNA_2,30.714
PZ32,Aptamer,RNA Puzzles,SimRNA_3,37.314
PZ32,Aptamer,RNA Puzzles,SimRNA_4,9.105
PZ32,Aptamer,RNA Puzzles,SimRNA_5,32.253
PZ32,Aptamer,RNA Puzzles,Szachniuk_1,99.97
PZ32,Aptamer,RNA Puzzles,Szachniuk_2,52.605
PZ32,Aptamer,RNA Puzzles,Szachniuk_3,100.0
PZ32,Aptamer,RNA Puzzles,Szachniuk_4,41.813
PZ32,Aptamer,RNA Puzzles,Szachniuk_5,100.0
PZ32,Aptamer,RNA Puzzles,Xiao_1,97.12
PZ32,Aptamer,RNA Puzzles,Xiao_2,77.862
PZ32,Aptamer,RNA Puzzles,Xiao_3,88.999
PZ32,Aptamer,RNA Puzzles,Xiao_4,26.096
PZ32,Aptamer,RNA Puzzles,Xiao_5,40.386
PZ33,Riboswitch,RNA Puzzles,Ares_10,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_1,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_2,80.153
PZ33,Riboswitch,RNA Puzzles,Ares_3,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_4,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_5,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_6,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_7,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_8,100.0
PZ33,Riboswitch,RNA Puzzles,Ares_9,100.0
PZ33,Riboswitch,RNA Puzzles,Bujnicki_1,100.0
PZ33,Riboswitch,RNA Puzzles,Bujnicki_2,100.0
PZ33,Riboswitch,RNA Puzzles,Bujnicki_3,100.0
PZ33,Riboswitch,RNA Puzzles,Bujnicki_4,100.0
PZ33,Riboswitch,RNA Puzzles,Bujnicki_5,100.0
PZ33,Riboswitch,RNA Puzzles,Chen_10,67.488
PZ33,Riboswitch,RNA Puzzles,Chen_1,97.402
PZ33,Riboswitch,RNA Puzzles,Chen_2,99.768
PZ33,Riboswitch,RNA Puzzles,Chen_3,99.643
PZ33,Riboswitch,RNA Puzzles,Chen_4,100.0
PZ33,Riboswitch,RNA Puzzles,Chen_5,100.0
PZ33,Riboswitch,RNA Puzzles,Chen_6,99.012
PZ33,Riboswitch,RNA Puzzles,Chen_7,100.0
PZ33,Riboswitch,RNA Puzzles,Chen_8,100.0
PZ33,Riboswitch,RNA Puzzles,Chen_9,65.219
